index,artwork_title,metadata,url
8900,"Resting in the Shade, 1982, James Valerio","Artist
James Valerio
Title
Resting in the Shade
Origin
United States
Date
Made 1982
Medium
Graphite on ivory wove paper
Dimensions
756 x 1,054 mm
Credit Line
Jalane and Richard Davidson Collection
Reference Number
2003.521",https://www.artic.edu/artworks/181711/resting-in-the-shade
8901,"Ploughed Field Bordered by Trees, c. 1892, Hilaire Germain Edgar Degas","Artist
Hilaire Germain Edgar Degas
Title
Ploughed Field Bordered by Trees
Origin
France
Date
Made 1887–1897
Medium
Pastel, over color monotype, on off-white wove paper, laid down on cream card
Dimensions
253 × 345 mm (image); 270 × 359 mm (sheet)
Credit Line
Gift of Dorothy Braude Edinburg to the Harry B. and Bessie K. Braude Memorial Collection
Reference Number
2013.922",https://www.artic.edu/artworks/185805/ploughed-field-bordered-by-trees
8902,"Steer Horn Armchair, 1870/80, Artist unknown","Artist
Artist unknown
Title
Steer Horn Armchair
Origin
Texas
Date
c. 1870–1880
Medium
Horn, silk, brass
Dimensions
H.: 92.7 cm (36 1/2 in.)
Credit Line
Gift of Jamee J. and Marshall Field
Reference Number
2000.12",https://www.artic.edu/artworks/154236/steer-horn-armchair
8903,"Dieter Appelt (C), New York, September 12, 1995, printed 1995, Irving Penn","Artist
Irving Penn
Title
Dieter Appelt (C), New York
Origin
United States
Date
Made 1995
Medium
Gelatin silver print; edition of 6
Inscriptions
Inscribed verso: “Ref. 17708”; stamped verso: “TONED IN SELENIUM”; inscribed verso: “DIETER APPELT (C) / N.Y, September 12, 1995 [in a box]”; stamped and verso: “PHOTOGRAPH BY IRVING PENN / Copyright © 1995 by Irving Penn / Not to be reproduced without / written permission of / photographer.”; stamped and inscribed verso: “SIGNED PRINTS OF THIS PHOTOGRAPH NOT EXCEEDING 6. / I.P.”; signed and stamped verso: “Irving Penn / IRVING PENN [in a circle]”; inscribed verso: “PRINT MADE 1995.”
Dimensions
24.5 × 19.5 (image); 25.2 × 20.2 cm (paper)
Credit Line
Gift of Sylvia Wolf
Reference Number
1997.630
Copyright
Copyright The Irving Penn Foundation",https://www.artic.edu/artworks/149012/dieter-appelt-c-new-york
8904,"Evening Twilight at Haneda Airport, 1992, Kusaka Kenji","Artist
Kusaka Kenji
Title
Evening Twilight at Haneda Airport
Origin
Japan
Medium
Color woodblock print
Dimensions
68 x 50 cm (27 x 20 in.)
Credit Line
Louise A. Lutz Endowment and Asian Art Council Acquisition funds
Reference Number
2019.719.37",https://www.artic.edu/artworks/251208/evening-twilight-at-haneda-airport
8905,"Fisherman in a Boat at the Riverside, 1887, Adolphe Appian","Artist
Adolphe Appian
Title
Fisherman in a Boat at the Riverside
Origin
France
Date
Made 1887
Medium
Etching with monotype printing in black ink on ivory laid paper
Dimensions
315 × 463 mm (image); 346 × 485 mm (sheet)
Credit Line
Joseph Brooks Fair Endowment
Reference Number
1990.459",https://www.artic.edu/artworks/111899/fisherman-in-a-boat-at-the-riverside
8906,"Cover, 1601/1875","Title
Cover
Origin
Turkey
Date
1601–1700
Medium
Linen, plain weave; embroidered in coral and stem stitches; laid work and couching
Dimensions
210.8 × 153.8 cm (83 × 60 1/2 in.)
Credit Line
Gift of Burton Y. Berry
Reference Number
1956.1252",https://www.artic.edu/artworks/5049/cover
8907,"Carp, c. 1830/44, Katsushika Taito II","Artist
Katsushika Taito II
Title
Carp
Origin
Japan
Date
1825–1849
Medium
Color woodblock print; section of harimaze sheet
Credit Line
Gift of Mr. and Mrs. James A. Michener
Reference Number
1958.160",https://www.artic.edu/artworks/7610/carp
8908,"Ewer Formed as Sprouting Bamboo, Goryeo dynasty(918–1392), 12th century","Title
Ewer Formed as Sprouting Bamboo
Origin
Korea
Date
1101–1200
Medium
Stoneware with celadon glaze and underglaze incised and carved decoration
Dimensions
H. 28.3 cm (11 1/8 in.)
Credit Line
Bequest of Russell Tyson
Reference Number
1964.937",https://www.artic.edu/artworks/21893/ewer-formed-as-sprouting-bamboo
8909,"Twelve Poetic Immortals and Their Poems, 1850, Tamechika Reizei","Artist
Tamechika Reizei
Title
Twelve Poetic Immortals and Their Poems
Origin
Japan
Date
1845–1855
Medium
Pair of six-panel screens; ink, colors, and gold on paper
Dimensions
84 x 315 cm
Credit Line
Kato Real Estate Fund
Reference Number
1990.197.1-2",https://www.artic.edu/artworks/76645/twelve-poetic-immortals-and-their-poems
8910,"View of The Art Institute, 1916, Childe Hassam","Artist
Childe Hassam
Title
View of The Art Institute
Origin
United States
Date
Made 1916
Medium
Watercolor and gouache over graphite, on off-white wove paper, laid down on darkened wood pulp board
Dimensions
235 x 320 mm
Credit Line
Bequest of William McCormick Blair
Reference Number
1982.1828",https://www.artic.edu/artworks/99750/view-of-the-art-institute
