index,artwork_title,metadata,url
4150,"Harden Hollow, 1912, Gustave Baumann","Artist
Gustave Baumann
Title
Harden Hollow
Origin
United States
Date
1912
Medium
Color woodcut on cream wove paper
Dimensions
502 x 677 mm (image); 548 x 720 mm (sheet)
Credit Line
The William Gold Hibbard Memorial
Reference Number
1923.984",https://www.artic.edu/artworks/9344/harden-hollow
4151,"Singers on the Stage, 1877/79, Hilaire Germain Edgar Degas","Artist
Hilaire Germain Edgar Degas
Title
Singers on the Stage
Origin
France
Date
1877–1879
Medium
Pastel, over monotype, on ivory wove paper, laid down on board
Inscriptions
Signed recto, lower right, in margin, in graphite: ""Degas""
Dimensions
120 × 169 mm (plate); 138 × 182 mm (sheet)
Credit Line
Bequest of Mrs. Clive Runnells
Reference Number
1977.773",https://www.artic.edu/artworks/94398/singers-on-the-stage
4152,"Max Ernst & Dorothea Tanning, New York, March 20, 1947, printed 1983, Irving Penn","Artist
Irving Penn
Title
Max Ernst & Dorothea Tanning, New York
Origin
United States
Date
Made 1947
Medium
Gelatin silver print; edition of 12
Inscriptions
Inscribed verso: “REF. 11466”; inscribed verso: “JOB NO: 13897-P4”; inscribed verso: “MAX ERNST / DOROTHEA TANING [in a box] / PHOTOGRAPHED IN NEW YORK, MARCH 20, 1947”; inscribed verso: “PHOTOGRAPH BY IRVING PENN”; stamped and inscribed verso: “PHOTOGRAPH BY IRVING PENN / Copyright © 1983 by Irving Penn, COURTESY OF VOGUE / Not to be reproduced without / written permission of the / copyright owner and / THE CONDE NAST PUBLICATIONS INC.”; stamped verso: “TONED IN SELENIUM”; inscribed verso: “Print made 1983. / I.P.”; signed and stamped verso: “Irving Penn / PHOTOGRAPH BY IRVING PENN [in a circle].”
Dimensions
24.3 × 19.2 cm (image); 24.7 × 19.6 cm (paper); 35.1 × 25.4 cm (mount)
Credit Line
Gift of Irving Penn
Reference Number
1996.195
Copyright
Copyright The Irving Penn Foundation",https://www.artic.edu/artworks/144788/max-ernst-dorothea-tanning-new-york
4153,"19.3.92, 1992, Gerhard Richter","Artist
Gerhard Richter
Title
19.3.92
Origin
Germany
Date
Made 1992
Medium
Acrylic on chromogenic color print
Dimensions
127 x 175 mm
Credit Line
Through prior gift of Joseph Winterbotham; gift of Lannan Foundation
Reference Number
1997.313
Copyright
© Gerhard Richter",https://www.artic.edu/artworks/147071/19-3-92
4154,"Mrs. Adams, 1929, James VanDerZee","Artist
James VanDerZee
Title
Mrs. Adams
Origin
United States
Date
1929
Medium
Hand tinted gelatin silver print
Dimensions
23.6 × 17.6 cm (image); 25.8 × 20.1 cm (paper)
Credit Line
The Director's Fund
Reference Number
2004.104",https://www.artic.edu/artworks/184031/mrs-adams
4155,"Untitled #93, 1981, Cindy Sherman","Artist
Cindy Sherman
Title
Untitled #93
Origin
United States
Date
1981
Medium
Chromogenic print; edition eight of ten, with two artist's proofs
Dimensions
61 × 122 cm (24 × 48 in.)
Credit Line
Gift of Edlis Neeson Collection
Reference Number
2015.158
Copyright
© Cindy Sherman. Courtesy Metro Pictures, New York.",https://www.artic.edu/artworks/229390/untitled-93
4156,"Indian and Pronghorn Antelope, 1914, Paul Manship","Artist
Paul Manship
Title
Indian and Pronghorn Antelope
Origin
United States
Date
1914
Medium
Bronze
Inscriptions
Inscribed on Indian: ""Paul Manship c 1914
Dimensions
Indian: H.: 33.3 cm (13 in.); Antelope: H.: 31.4 cm (12 1/4 in.)
Credit Line
Friends of American Art Collection
Reference Number
1914.823a-b",https://www.artic.edu/artworks/70555/indian-and-pronghorn-antelope
4157,"Men With Dog Sitting On Bench In Front Of General Store, c. 1910, Lewis Wickes Hine","Artist
Lewis Wickes Hine
Title
Men With Dog Sitting On Bench In Front Of General Store
Origin
United States
Date
Made 1905–1915
Medium
Gelatin silver print
Dimensions
11.7 × 16.9 cm (image); 12.6 × 17.8 cm (paper)
Credit Line
Acquired through exchange with George Eastman House
Reference Number
1959.849",https://www.artic.edu/artworks/11334/men-with-dog-sitting-on-bench-in-front-of-general-store
4158,"Still Life, 1914, Georges Braque","Artist
Georges Braque
Title
Still Life
Origin
France
Date
Made 1914
Medium
Collage composed of charcoal, graphite, oil paint, and watercolor on a variety of cut laid and wove paper elements, laid down on dark tan board
Inscriptions
Inscribed verso, center, in charcoal: ""G Braque""
Dimensions
351 × 279 mm
Credit Line
Given in memory of Charles Barnett Goodspeed by Mrs. Charles B. Goodspeed
Reference Number
1947.879
Copyright
© 2018 Artists Rights Society (ARS), New York / ADAGP, Paris",https://www.artic.edu/artworks/61878/still-life
4159,"Afternoon Tea Party, 1890–91, Mary Cassatt","Artist
Mary Cassatt
Title
Afternoon Tea Party
Origin
United States
Date
Made 1890–1891
Medium
Color aquatint with drypoint from three plates, with brush and gold paint, on ivory laid paper
Dimensions
348 x 270 mm (image/plate); 432 x 301 mm (sheet)
Credit Line
Mr. and Mrs. Martin A. Ryerson Collection
Reference Number
1932.1285",https://www.artic.edu/artworks/13520/afternoon-tea-party
