index,artwork_title,metadata,url
4100,"Portrait of Woman in White, 1934, Pedro Pruna","Artist
Pedro Pruna
Title
Portrait of Woman in White
Origin
Spain
Date
1934
Medium
Oil on canvas
Inscriptions
Signed, l.r.: ""Pruna/34""
Dimensions
63 5/8 × 32 3/4 in. (161.6 × 82.9 cm)
Credit Line
Gift of Mrs. Gilbert W. Chapman
Reference Number
1956.340",https://www.artic.edu/artworks/2820/portrait-of-woman-in-white
4101,"The Mansion of the Plates (Sara yashiki), from the series “One Hundred Ghost Tales (Hyaku monogatari)”, 1831/32, Katsushika Hokusai","Artist
Katsushika Hokusai
Title
The Mansion of the Plates (Sara yashiki), from the series ""One Hundred Ghost Tales (Hyaku monogatari)""
Origin
Japan
Date
1831–1832
Medium
Color woodblock print, chuban
Dimensions
25.5 x 18.6 cm
Credit Line
Clarence Buckingham Collection
Reference Number
1943.604",https://www.artic.edu/artworks/47407/the-mansion-of-the-plates-sara-yashiki-from-the-series-one-hundred-ghost-tales-hyaku-monogatari
4102,"Piet Mondrian, New York City, 1942, Arnold Newman","Artist
Arnold Newman
Title
Piet Mondrian, New York City
Origin
United States
Date
1942
Medium
Gelatin silver print
Dimensions
24.6 × 14.3 cm (image/paper); 43.2 × 35.5 cm (mount)
Credit Line
Gift of Mr. Harold Kaye
Reference Number
1956.1125",https://www.artic.edu/artworks/4624/piet-mondrian-new-york-city
4103,"The Net Mender, 1894, Alfred Stieglitz","Artist
Alfred Stieglitz
Title
The Net Mender
Origin
United States
Date
Made 1894
Medium
Carbon print
Inscriptions
Signed recto, lower right, on image, in graphite: ""Alfred Stieglitz / 1899[?]""; inscribed verso, on mount, lower left, in graphite: ""Alfred Stieglitz / The Net Mender, 1894. / Leica #67B / The Alfred Stieglitz Collection""; verso, on mount, upper right, in graphite: framing diagram; verso, on mount, along right edge, sidways: ""Stieglitz / [illegible] / Oak / [illegible] #XXVI / [illegible] 16 1/8 x 21""
Dimensions
41.8 × 54.3 cm (image); 42.0 × 54.5 cm (paper/mount)
Credit Line
Alfred Stieglitz Collection
Reference Number
1949.690",https://www.artic.edu/artworks/66261/the-net-mender
4104,"Shovel, 1958, Franz Kline","Artist
Franz Kline
Title
Shovel
Origin
United States
Date
1958
Medium
Brush and black ink, with oil staining, on cream wove paper, laid down on ivory wood pulp laminate board
Dimensions
332 x 297 mm
Credit Line
Bequest of Solomon Byron Smith
Reference Number
1986.1602
Copyright
© 2018 The Franz Kline Estate / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/109449/shovel
4105,"Santorini, 1965, Helen Frankenthaler","Artist
Helen Frankenthaler
Title
Santorini
Origin
United States
Date
1966
Medium
Acrylic on canvas
Dimensions
269.2 x 175.3 cm (106 x 69 in.)
Credit Line
Barbara Neff Smith and Solomon Byron Smith Purchase Fund
Reference Number
1968.103
Copyright
© 2018 Helen Frankenthaler / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/28893/santorini
4106,"Composition, 1921, Jacoba van Heemskerk","Artist
Jacoba van Heemskerk
Title
Composition
Origin
Holland
Date
1921
Medium
Woodcut on tan laid paper
Dimensions
299 x 401 mm (block); 375 x 533 mm (paper)
Credit Line
Gift of Mr. Philip Pinsof
Reference Number
1959.238",https://www.artic.edu/artworks/10225/composition
4107,"Dancer Bending Forward, 1874/79, Hilaire Germain Edgar Degas","Artist
Hilaire Germain Edgar Degas
Title
Dancer Bending Forward
Origin
France
Date
1874–1879
Medium
Charcoal with stumping, heightened with white and yellow pastel with stumping, on blue laid paper ruled with charcoal
Inscriptions
Signed recto, lower right, in black chalk: ""Degas""
Dimensions
462 × 304 mm
Credit Line
Mr. and Mrs. Martin A. Ryerson Collection
Reference Number
1933.1230",https://www.artic.edu/artworks/16760/dancer-bending-forward
4108,"Breton Bather, 1886/87, Paul Gauguin","Artist
Paul Gauguin
Title
Breton Bather
Origin
France
Date
1886–1887
Medium
Charcoal and pastel, with touches of brush and brown ink, on ivory laid paper (discolored to tan), partially outlined in graphite and squared in black fabricated chalk, with yellow paint residue on verso
Inscriptions
Signed lower left, in charcoal: ""P Gauguin""; inscribed upper right, in charcoal: ""Marz 87""
Dimensions
585 × 350 mm
Credit Line
Gift of Mrs. Charles B. Goodspeed
Reference Number
1946.292",https://www.artic.edu/artworks/55341/breton-bather
4109,"Hermaphrodite with Christ, 1985, Joel Peter Witkin","Artist
Joel Peter Witkin
Title
Hermaphrodite with Christ
Origin
United States
Date
Made 1985
Medium
Gelatin silver print
Dimensions
37 × 37.5 cm
Credit Line
Gift of Boardroom, Inc.
Reference Number
1992.726",https://www.artic.edu/artworks/126057/hermaphrodite-with-christ
