index,artwork_title,metadata,url
7350,"The Infant Krishna Killing the Ogress Putana, 17th century","Title
The Infant Krishna Killing the Ogress Putana
Origin
Kerala
Date
1601–1700
Medium
Wood with traces of red and blue pigments
Dimensions
73.2 x 35.4 x 24.1 cm (28 7/8 x 14 x 9 1/2 in.) (with base)
Credit Line
Gift of Pratapaditya and Chitra Pal in memory of Porter A. McCray
Reference Number
2000.512",https://www.artic.edu/artworks/156619/the-infant-krishna-killing-the-ogress-putana
7351,"Spring Beckons You, 1929, Gwynedd M. Hudson","Artist
Gwynedd M. Hudson
Title
Spring Beckons You
Origin
England
Date
1929
Medium
Color lithograph on cream wove paper
Dimensions
1013 × 633 mm (sheet)
Credit Line
Gift of Underground Electric Railways Company of London Limited
Reference Number
1930.753",https://www.artic.edu/artworks/6026/spring-beckons-you
7352,"After The Battle of Drowsabella /After Mr. Wirther Run/At Angeline Agatha (recto); 39. at Jennie / Richee. / From the low stretch / of land from green hill / to left of this picture / they swim the ten mile / stretch of water to the land / seen to the left of / picture 38 where arrow / points (verso), n.d., Henry Darger","Artist
Henry Darger
Title
After The Battle of Drowsabella /After Mr. Wirther Run/At Angeline Agatha (recto); 39. at Jennie / Richee. / From the low stretch / of land from green hill / to left of this picture / they swim the ten mile / stretch of water to the land / seen to the left of / picture 38 where arrow / points (verso)
Origin
United States
Date
Artist's working dates 1917–1973
Medium
Watercolor, gouache, black transfer carbon, graphite, and collage of cut-and-pasted printed elements, with pen and black ink (recto and verso), on three sheets of cream wove paper, pieced at left and right edges, with attached inscriptions
Dimensions
481 x 1,781 mm
Credit Line
Gift of Nathan Lerner
Reference Number
1980.102",https://www.artic.edu/artworks/59864/after-the-battle-of-drowsabella-after-mr-wirther-run-at-angeline-agatha-recto-39-at-jennie-richee-from-the-low-stretch-of-land-from-green-hill-to-left-of-this-picture-they-swim-the-ten-mile-stretch-of-water-to-the-land-seen-to-the-left-of-picture-38-where-arrow-points-verso
7353,"On Stage III, 1876–77, Hilaire Germain Edgar Degas","Artist
Hilaire Germain Edgar Degas
Title
On Stage III
Origin
France
Date
1876–1877
Medium
Soft ground etching, drypoint and roulette on cream laid paper
Dimensions
99 × 127 mm (image/plate); 109 × 131 mm (sheet)
Credit Line
Gift of Joseph R. Shapiro
Reference Number
1956.605",https://www.artic.edu/artworks/3105/on-stage-iii
7354,"The Zither Player, 1876, Thomas Eakins","Artist
Thomas Eakins
Title
The Zither Player
Origin
United States
Date
Made 1876
Medium
Watercolor on cream wove paper
Dimensions
298 x 252 mm
Credit Line
Olivia Shaler Swan Memorial Collection
Reference Number
1939.549",https://www.artic.edu/artworks/31289/the-zither-player
7355,"Bust from the Adams Memorial, Modeled 1892–93, cast 1912, Augustus Saint-Gaudens","Artist
Augustus Saint-Gaudens
Title
Bust from the Adams Memorial
Origin
United States
Date
Modeled 1892–1893
Medium
Bronze
Dimensions
51.4 × 30.5 × 26.7 (20 1/4 × 12 × 10 1/2 in.)
Credit Line
Bequest of Brooks McCormick
Reference Number
2007.389",https://www.artic.edu/artworks/191184/bust-from-the-adams-memorial
7356,"Running Horse Weather Vane, c. 1860, Alvin L. Jewell","Artist
Alvin L. Jewell
Title
Running Horse Weather Vane
Origin
United States
Date
c. 1860
Medium
Copper, lead or zinc, and gilding
Inscriptions
Stamped on left shoulder: A. L. Jewell, Waltham, Mass.
Dimensions
43.2 × 69.2 ✕ 5.1 cm (17 × 27 1/4 ✕ 2 in.)
Credit Line
Restricted gift of Charles C. Haffner III
Reference Number
2006.256",https://www.artic.edu/artworks/188559/running-horse-weather-vane
7357,"Child and Seeing Hands, c. 1950, Hans Bellmer","Artist
Hans Bellmer
Title
Child and Seeing Hands
Origin
Germany
Date
1950
Medium
Pen and brown ink with gouache and watercolor on paper
Dimensions
238 x 285 mm
Credit Line
Gift of Mr. and Mrs. Joseph R. Shapiro
Reference Number
1992.196
Copyright
© 2018 Artists Rights Society (ARS), New York / ADAGP, Paris",https://www.artic.edu/artworks/117348/child-and-seeing-hands
7358,"Wine Jar (Hu), Eastern Zhou dynasty, Warring States period (475–221 B.C.), c. 5th century B.C.","Title
Wine Jar (Hu)
Origin
China
Date
Artist's working dates 499 BC–400 BC
Medium
Bronze
Dimensions
H. 36.5 cm (4 3/8 in.) 24.7 cm
Credit Line
Gift of Mrs. Harold A. Rosenbaum
Reference Number
1962.593",https://www.artic.edu/artworks/14811/wine-jar-hu
7359,"Cranes by the Shore, illustration for The Leg Shell (Ashigai), from the series “A Matching Game with Genroku-period Poem Shells (Genroku kasen kai awase)”, 1821, Katsushika Hokusai","Artist
Katsushika Hokusai
Title
Cranes by the Shore, illustration for The Leg Shell (Ashigai), from the series ""A Matching Game with Genroku-period Poem Shells (Genroku kasen kai awase)""
Origin
Japan
Date
1816–1826
Medium
Color woodblock print with metallic pigments; surimono shikishiban
Dimensions
20.3 x 17.8 cm
Credit Line
Clarence Buckingham Collection
Reference Number
1925.2924",https://www.artic.edu/artworks/23535/cranes-by-the-shore-illustration-for-the-leg-shell-ashigai-from-the-series-a-matching-game-with-genroku-period-poem-shells-genroku-kasen-kai-awase
