index,artwork_title,metadata,url
2700,"Landscape along the Seine with the Institut de France and the Pont des Arts, c. 1875, Alfred Sisley","Artist
Alfred Sisley
Title
Landscape along the Seine with the Institut de France and the Pont des Arts
Origin
France
Date
1870–1880
Medium
Oil on canvas
Inscriptions
Inscribed lower left: Sisley
Dimensions
21 × 24 1/2 in. (53.3 × 62.2 cm)
Credit Line
Gift of Mr. and Mrs. William Wood Prince
Reference Number
1979.1030",https://www.artic.edu/artworks/58984/landscape-along-the-seine-with-the-institut-de-france-and-the-pont-des-arts
2701,"Still Life with Fruit and Wine Jug, 1874, Adolphe Joseph Thomas Monticelli","Artist
Adolphe Joseph Thomas Monticelli
Title
Still Life with Fruit and Wine Jug
Origin
France
Date
1874
Medium
Oil on panel
Inscriptions
Inscribed lower left: Monticelli
Dimensions
19 × 23 1/2 in. (48.2 × 59.7 cm)
Credit Line
Gift of Mary and Leigh Block
Reference Number
1988.261",https://www.artic.edu/artworks/72183/still-life-with-fruit-and-wine-jug
2702,"Mount Fuji with Cherry Trees in Bloom, c. 1801/05, Katsushika Hokusai","Artist
Katsushika Hokusai
Title
Mount Fuji with Cherry Trees in Bloom
Origin
Japan
Date
1795–1810
Medium
Color woodblock print; surimono
Dimensions
20.1 x 55.4 cm (7 7/8 x 21 7/8 in.)
Credit Line
Gift of Helen C. Gunsaulus
Reference Number
1954.642",https://www.artic.edu/artworks/81248/mount-fuji-with-cherry-trees-in-bloom
2703,"Saint Barbara, c. 1520, Jean Bellegambe","Artist
Jean Bellegambe
Title
Saint Barbara
Origin
Belgium
Date
1515–1525
Medium
Oil on panel
Inscriptions
Inscribed: Et anima mea...et povere.. (on book)
Dimensions
32 3/8 × 11 1/16 in. (82.3 × 28.2 cm; painted surface: 32 1/8 × 10 3/4 in. (81.7 × 27.3 cm)
Credit Line
George F. Harding Collection
Reference Number
1983.377",https://www.artic.edu/artworks/100347/saint-barbara
2704,"Wood Carriers, 1932, Robert Sargent Austin","Artist
Robert Sargent Austin
Title
Wood Carriers
Origin
England
Date
1932
Medium
Engraving on ivory wove paper
Dimensions
202 × 149 mm (image/plate); 381 × 262 mm (sheet)
Credit Line
Anonymous Gift Fund
Reference Number
1936.39",https://www.artic.edu/artworks/22276/wood-carriers
2705,"Snow at Mount Ibuki, 1920, Hashiguchi Goyô","Artist
Hashiguchi Goyô
Title
Snow at Mount Ibuki
Origin
Japan
Date
1920
Medium
Color woodblock print; oban
Dimensions
25.8 × 39.8 cm (10 3/16 × 15 11/16 in.)
Credit Line
Clarence Buckingham Collection
Reference Number
1929.645",https://www.artic.edu/artworks/3321/snow-at-mount-ibuki
2706,"Lady at Her Toilette, late 1740s, Pietro Longhi","Artist
Pietro Longhi
Title
Lady at Her Toilette
Origin
Italy
Date
1745–1750
Medium
Oil on canvas
Dimensions
73.7 × 64.1 x 12.7 cm (29 × 25 1/4 x 5 in.)
Credit Line
Flora Erskine Miles Fund
Reference Number
1947.433",https://www.artic.edu/artworks/60627/lady-at-her-toilette
2707,"Panel, 19th century","Title
Panel
Origin
Sardinia
Date
1801–1900
Dimensions
222.2 × 72 cm (87 1/2 × 28 3/8 in.)
Credit Line
Gift of Mrs. Potter Palmer, II
Reference Number
1930.325",https://www.artic.edu/artworks/5271/panel
2708,"Goblet (jia), Late Shang dynasty, 13th century–1046 B.C.","Title
Goblet (jia)
Origin
China
Date
Made 1200 BC–1046 BC
Medium
Bronze
Dimensions
51.5 × 23.5 cm (20 1/4 × 9 1/4 in.)
Credit Line
Lucy Maud Buckingham Collection
Reference Number
1926.1599",https://www.artic.edu/artworks/31955/goblet-jia
2709,"The Bull, 1953, Pierre-Yves Tremois","Artist
Pierre-Yves Tremois
Title
The Bull
Origin
France
Date
1953
Medium
Engraving on paper
Dimensions
420 × 610 mm (image); 425 × 620 mm (plate); 513 × 665 mm (sheet)
Credit Line
Print and Drawing Club Fund
Reference Number
1956.1200",https://www.artic.edu/artworks/4881/the-bull
