index,artwork_title,metadata,url
3700,"Big Boy, 2002, Yinka Shonibare","Artist
Yinka Shonibare
Title
Big Boy
Origin
England
Date
2002
Medium
Wax-printed cotton fabric, fiberglass
Dimensions
Figure: 215 × 170 × 140 cm (84 × 66 × 55 in.); plinth: 220 cm (86 in.) diameter
Credit Line
Gift of Susan and Lewis Manilow
Reference Number
2004.759",https://www.artic.edu/artworks/184210/big-boy
3701,"The Fisherboy, n.d., François Boucher","Artist
François Boucher
Title
The Fisherboy
Origin
France
Date
1725–1770
Medium
Black chalk with stumping, heightened with white gouache, on blue laid paper
Dimensions
302 × 444 mm
Credit Line
Helen Regenstein Collection
Reference Number
1960.206",https://www.artic.edu/artworks/11924/the-fisherboy
3702,"Jar with Dragon Chasing Flaming Pearl, Joseon dynasty(1392–1910), 17th century","Title
Jar with Dragon Chasing Flaming Pearl
Origin
Korea
Date
1601–1700
Medium
Stoneware painted in underglaze iron brown
Dimensions
H. 31.9 cm; diam. 28.2 cm
Credit Line
Kate S. Buckingham Endowment
Reference Number
1986.997",https://www.artic.edu/artworks/65000/jar-with-dragon-chasing-flaming-pearl
3703,"Narumi, from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),” also known as the Tokaido with Poem (Kyoka iri Tokaido), c. 1837/42, Utagawa Hiroshige","Artist
Utagawa Hiroshige
Title
Narumi, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),"" also known as the Tokaido with Poem (Kyoka iri Tokaido)
Origin
Japan
Date
1832–1847
Medium
Color woodblock print; chuban
Dimensions
16.7 × 22.8 cm (6 9/16 × 8 15/16 in.)
Credit Line
Clarence Buckingham Collection
Reference Number
1930.70",https://www.artic.edu/artworks/4404/narumi-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi-also-known-as-the-tokaido-with-poem-kyoka-iri-tokaido
3704,"Still Life with Ostrich Egg Cup and the Whitfield Heirlooms, c. 1670, Pieter Gerritsz. van Roestraeten","Artist
Pieter Gerritsz. van Roestraeten
Title
Still Life with Ostrich Egg Cup and the Whitfield Heirlooms
Origin
Netherlands
Date
1660–1680
Medium
Oil on canvas
Dimensions
65.4 × 75.6 cm (25 3/4 × 29 3/4 in.)
Credit Line
European Decorative Arts Fund
Reference Number
2009.114",https://www.artic.edu/artworks/198905/still-life-with-ostrich-egg-cup-and-the-whitfield-heirlooms
3705,"Poem by Sojo Henjo, from the series “Six Famous Poets (Rokkasen)”, c. 1764/65, Suzuki Harunobu","Artist
Suzuki Harunobu
Title
Poem by Sojo Henjo, from the series ""Six Famous Poets (Rokkasen)""
Origin
Japan
Date
1759–1770
Medium
Color woodblock print; hosoban, mizu-e
Dimensions
31.1 x 14.1 cm (12 1/4 X 5 1/2 in.)
Credit Line
Clarence Buckingham Collection
Reference Number
1925.2021",https://www.artic.edu/artworks/19987/poem-by-sojo-henjo-from-the-series-six-famous-poets-rokkasen
3706,"Poisson III: La Fleur Marine, n.d., Johnny Friedlaender","Artist
Johnny Friedlaender
Title
Poisson III: La Fleur Marine
Origin
France
Date
1932–1957
Medium
Color etching on cream tone paper
Dimensions
410 × 532 mm (plate); 498 × 654 mm (sheet)
Credit Line
Print and Drawing Club Fund
Reference Number
1957.344",https://www.artic.edu/artworks/6127/poisson-iii-la-fleur-marine
3707,"Pentecost, 1520/25, Follower of Bernard van Orley","Artist
Follower of Bernard van Orley
Title
Pentecost
Origin
Flanders
Date
1520–1525
Medium
Oil on panel
Dimensions
119 × 93.5 cm (46 7/8 × 36 3/4 in.); painted surface 117 × 92 cm (46 1/8 × 36 1/4 in.)
Credit Line
Restricted Gift of Silvain and Arma Wyler Foundation
Reference Number
1972.1136",https://www.artic.edu/artworks/41217/pentecost
3708,"Hail to the Pure, 1976, Ivan Albright","Artist
Ivan Albright
Title
Hail to the Pure
Origin
United States
Date
Made 1976
Medium
black chalk with stumping, graphite and black crayon, with scraping on clay-coated off-white, wove paper, fixed.
Dimensions
503 x 402 mm
Credit Line
Gift of Ivan Albright
Reference Number
1977.285
Copyright
© The Art Institute of Chicago.",https://www.artic.edu/artworks/94055/hail-to-the-pure
3709,"Monolith, The Face of Half Dome, Yosemite National Park, 1927, printed 1959, Ansel Adams","Artist
Ansel Adams
Title
Monolith, The Face of Half Dome, Yosemite National Park
Origin
United States
Date
Made 1927
Medium
Gelatin silver print, No. 1 from ""Portfolio Three: Yosemite Valley"" (1959); edition 81/208
Inscriptions
Signed recto, on mount, lower right, below image, in graphite: ""Ansel Adams""; inscribed verso, on mount, upper center, in graphite: ""Y6[?]""; stamped and inscribed verso, on mount, center, in black and red ink: ""PORTFOLIO THREE / (Yosemite Valley) / ANSEL ADAMS / PRINT NO. [stamped in black ink] 1 [inscribed in red ink] of SET NO. [stamped in black ink] 81 [inscribed in red ink] / Published by / THE SIERRA CLUB / SAN FRANCISCO / 1959 / Reproduction Rights Reserved [stamped in black ink]""
Dimensions
28.1 × 20.7 cm (image/paper); 34.3 × 40.8 cm (mount)
Credit Line
Photography Gallery Fund
Reference Number
1960.364
Copyright
© The Ansel Adams Publishing Rights Trust.",https://www.artic.edu/artworks/121720/monolith-the-face-of-half-dome-yosemite-national-park
