index,artwork_title,metadata,url
7400,"Two Washerwomen Crossing a Small Park in Paris, c. 1890, Jean-François Rafaëlli","Artist
Jean-François Rafaëlli
Title
Two Washerwomen Crossing a Small Park in Paris
Origin
France
Date
1885–1895
Medium
Oil on panel
Inscriptions
Inscribed lower right: JF Raffaelli
Dimensions
59.2 × 81 cm (23 5/16 × 31 7/8 in.)
Credit Line
Bequest of Janis H. Palmer
Reference Number
1985.262",https://www.artic.edu/artworks/104106/two-washerwomen-crossing-a-small-park-in-paris
7401,"Fountain in the Park, c. 1765, Hubert Robert","Artist
Hubert Robert
Title
Fountain in the Park
Origin
France
Date
1750–1775
Medium
Red chalk, on off-white laid paper, laid down on cream laid paper
Inscriptions
Inscribed recto, lower left, below image, in black ink: ""H. Robert""; lower right: ""Vente Robert 1809""; verso, upper left, in graphite: ""Duit provenir de la vente aprés decés de H. Robert en Avril 1809 / Coll. LsD DEGLATIGNY / E 8022.1""; center: ""70""
Dimensions
309 × 438 mm
Credit Line
Restricted gift of Margaret Day Blake
Reference Number
1962.810",https://www.artic.edu/artworks/15254/fountain-in-the-park
7402,"Rue Frédéric-Sauton, from Vingt Lithographies du Vieux Paris, 1924, Samuel Chamberlain","Artist
Samuel Chamberlain
Title
Rue Frédéric-Sauton, from Vingt Lithographies du Vieux Paris
Origin
United States
Date
1924
Medium
Lithograph in black on cream wove paper
Credit Line
Gift of Miss Bertha Leichtman in memory of William McCallin McKee
Reference Number
1929.684",https://www.artic.edu/artworks/3432/rue-frederic-sauton-from-vingt-lithographies-du-vieux-paris
7403,"Portrait of Jean Dolent, 1898, Eugène Carrière","Artist
Eugène Carrière
Title
Portrait of Jean Dolent
Origin
France
Date
Made 1898
Medium
Lithograph in black on China paper laid down on cream wove paper
Dimensions
225 × 168 mm (image/chine); 432 × 290 mm (sheet)
Credit Line
John H. Wrenn Endowment
Reference Number
1960.717",https://www.artic.edu/artworks/12241/portrait-of-jean-dolent
7404,"Faust and Mephistopheles in the Harz Mountains, 1828, Eugène Delacroix","Artist
Eugène Delacroix
Title
Faust and Mephistopheles in the Harz Mountains
Origin
France
Date
1828
Medium
Lithograph in black on light gray China paper laid down on ivory wove paper
Dimensions
250 × 210 mm (image); 435 × 290 mm (sheet)
Credit Line
John H. Wrenn Memorial Collection
Reference Number
1930.1260",https://www.artic.edu/artworks/7419/faust-and-mephistopheles-in-the-harz-mountains
7405,"System of Architectural Ornament, Plate 14, Fantasy, 1922, Louis H. Sullivan","Artist
Louis H. Sullivan (Architect)
Title
System of Architectural Ornament, Plate 14, Fantasy
Origin
United States
Date
1922
Medium
Graphite on Strathmore paper
Inscriptions
signed and dated at bottom right of design, ""Louis H. Sullivan fecit Chicago: 7-18-1922""
Dimensions
57.7 × 73.5 cm (22 3/4 × 29 in.)
Credit Line
Commissioned by The Art Institute of Chicago
Reference Number
1988.15.14",https://www.artic.edu/artworks/190987/system-of-architectural-ornament-plate-14-fantasy
7406,"The Chicago Panels, 1989/99, Ellsworth Kelly","Artist
Ellsworth Kelly
Title
The Chicago Panels
Origin
United States
Date
1989–1999
Medium
Acrylic on fiberglass and plywood
Dimensions
269.8 × 208 cm (106.2 × 81.8 in.)
Credit Line
Harold L. Stuart Endowment
Reference Number
1999.237.3
Copyright
© Ellsworth Kelly",https://www.artic.edu/artworks/152758/the-chicago-panels
7407,Fragment,"Title
Fragment
Origin
Peru
Credit Line
Restricted gift of Mrs. Edwin A. Seipp
Reference Number
1956.81",https://www.artic.edu/artworks/2070/fragment
7408,"Sketches: Head, with Bodies and Body Parts, n.d., Allela Cornell","Artist
Allela Cornell
Title
Sketches: Head, with Bodies and Body Parts
Origin
United States
Date
Artist's working dates 1934–1945
Medium
Pen and black ink, on ivory wove paper
Dimensions
303 x 229 mm
Credit Line
Print and Drawing Club Fund
Reference Number
1945.75",https://www.artic.edu/artworks/52918/sketches-head-with-bodies-and-body-parts
7409,"Landscape with Waterfall, before 1810, Francisco José de Goya y Lucientes","Artist
Francisco José de Goya y Lucientes
Title
Landscape with Waterfall
Origin
Spain
Date
1805–1815
Medium
Etching and burnished aquatint on laid paper
Dimensions
166 x 285 mm
Credit Line
Clarence Buckingham Collection
Reference Number
1974.16",https://www.artic.edu/artworks/46393/landscape-with-waterfall
7410,"Tea and Coffee Service, 1809/12, Jean-Simon Chaudron","Artist
Jean-Simon Chaudron
Title
Tea and Coffee Service
Origin
Philadelphia
Date
c. 1809–1812
Medium
Silver and ebonized wood
Inscriptions
Marked on underside of each object, in banners: CHAUDRON'S & RASCH and STER-AMER-MAN- [Sterling American Manufacture]
Dimensions
Coffee pot: 27.9 × 30.5 × 15.2 cm (11 3/4 × 12 × 6 1/2 in.), 1475.2 g; Tea pot: 25.4 × 30.5 × 12.7 cm (10 1/8 × 12 × 5 7/8 in.); Cream pot: 17.8 × 15.2 × 10.2 cm (7 1/4 × 6 1/4 × 4 in.); Sugar bowl: 22.9 × 22.9 × 12.7 cm (9 × 9 1/2 × 5 1/4 in.), 800.9 g
Credit Line
Robert Allerton Endowment
Reference Number
1989.156.1-4",https://www.artic.edu/artworks/74065/tea-and-coffee-service
7411,"Attraction, 1950, Brian Connelly","Artist
Brian Connelly
Title
Attraction
Origin
United States
Date
1950
Medium
Oil and tempera on panel
Inscriptions
Signed lower-left recto: ""Brian 1950""
Dimensions
50.8 × 61 cm (20 × 24 in.)
Credit Line
Wentworth Greene Field Memorial Fund
Reference Number
1951.56",https://www.artic.edu/artworks/74821/attraction
7412,"The Battlefield, 1652, Karel Dujardin","Artist
Karel Dujardin
Title
The Battlefield
Origin
Holland
Date
1652
Medium
Etching on paper
Dimensions
166 x 198 mm (image/plate); 171 x 204 mm (sheet)
Credit Line
John H. Wrenn Memorial Collection
Reference Number
1965.511",https://www.artic.edu/artworks/23686/the-battlefield
7413,"Snow at Mount Ibuki, 1920, Hashiguchi Goyô","Artist
Hashiguchi Goyô
Title
Snow at Mount Ibuki
Origin
Japan
Date
1920
Medium
Color woodblock print; oban
Dimensions
25.6 x 39.4 cm (10 1/16 x 15 1/2 in.)
Credit Line
Gift of Cornelius Crane
Reference Number
1962.219",https://www.artic.edu/artworks/13946/snow-at-mount-ibuki
7414,"Pluto, 1989, Lucian Freud","Artist
Lucian Freud
Title
Pluto
Origin
England
Date
1989
Medium
Charcoal on paper
Dimensions
762 × 571 mm
Credit Line
Through prior gift of Mrs. Gilbert Chapman in memory of Charles B. Goodspeed and prior bequest of Maxine Kunstadter
Reference Number
1989.474",https://www.artic.edu/artworks/90809/pluto
7415,"Snow Mountain (After Bada), 1959, Wucius Wong","Artist
Wucius Wong
Title
Snow Mountain (After Bada)
Origin
China
Date
1954–1964
Medium
Hanging scroll; ink on paper
Dimensions
90 × 52.5 cm (35 1/2 × 20 3/4 in.)
Credit Line
Frederick W. Renshaw Acquisition Fund; Avery Brundage Endowment
Reference Number
2008.13
Copyright
© Wucius Wong",https://www.artic.edu/artworks/193326/snow-mountain-after-bada
7416,"House Beautiful Giacometti, from the series Bringing the War Home: House Beautiful, 1967–72, Martha Rosler","Artist
Martha Rosler
Title
House Beautiful Giacometti, from the series Bringing the War Home: House Beautiful
Origin
United States
Date
1967–1972
Medium
Photomontage, edition ten of ten
Dimensions
61 x 50.8 cm (24 x 20 in.)
Credit Line
Through prior gift of Adeline Yates
Reference Number
2008.185.3
Copyright
© 1967-72 Martha Rosler.",https://www.artic.edu/artworks/195588/house-beautiful-giacometti-from-the-series-bringing-the-war-home-house-beautiful
7417,"Matchlock Musket, c. 1640/60","Title
Matchlock Musket
Origin
Wien
Date
Made 1630–1670
Medium
Wood, walnut, and steel
Dimensions
L. 57 3/4 in.
Credit Line
George F. Harding Collection
Reference Number
1982.2822",https://www.artic.edu/artworks/116517/matchlock-musket
7418,"Big School Picture; Little Paper Mural, 1992, Gladys Nilsson","Artist
Gladys Nilsson
Title
Big School Picture; Little Paper Mural
Origin
United States
Date
1992
Medium
Watercolor over graphite on off-white wove paper
Dimensions
657 x 840 mm
Credit Line
Samuel T. Avery Endowment
Reference Number
1992.181
Copyright
© Gladys Nilsson",https://www.artic.edu/artworks/117317/big-school-picture-little-paper-mural
7419,"Self-Portrait in Moonlight, 1904–06, Edvard Munch","Artist
Edvard Munch
Title
Self-Portrait in Moonlight
Origin
Norway
Date
1904–1906
Medium
Woodcut printed from one block in blue and black ink on cream wove paper
Dimensions
754 x 423 mm (image); 800 x 571 mm (sheet)
Credit Line
Clarence Buckingham Collection
Reference Number
1963.290",https://www.artic.edu/artworks/17251/self-portrait-in-moonlight
7420,"Tree and Sea, Maine, 1919, John Marin","Artist
John Marin
Title
Tree and Sea, Maine
Origin
United States
Date
1919
Medium
Watercolor with charcoal and charcoal wash, on moderately thick, moderately textured, off-white wove paper (lower and right edges trimmed), in original frame
Dimensions
423 x 352 mm
Credit Line
Alfred Stieglitz Collection
Reference Number
1949.559
Copyright
© 2018 Estate of John Marin / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/65972/tree-and-sea-maine
