index,artwork_title,metadata,url
7250,"Rock-Cut Temple, December 30, 1925, Paul Klee","Artist
Paul Klee
Title
Rock-Cut Temple
Origin
Germany
Date
1925
Medium
Pen and black ink on buff laid paper, laid down on artist's mount comprised of cream wove card ruled in pen and black ink
Dimensions
164 × 269 mm (sheet); 242 × 346 mm (mount)
Credit Line
Gift of Dorothy Braude Edinburg to the Harry B. and Bessie K. Braude Memorial Collection
Reference Number
2013.960
Copyright
© 2018 Artists Rights Society (ARS), New York / VG Bild-Kunst, Bonn",https://www.artic.edu/artworks/198872/rock-cut-temple
7251,"Headcloth, 1000/1476, Chancay","Culture
Chancay
Title
Headcloth
Origin
Peru
Date
Made 1000–1476
Medium
Cotton, plain gauze weave; embroidered in knotted couching
Dimensions
99.1 x 99.1 cm (39 x 39 in.)
Credit Line
Gift of Mrs. Edward H. Merrin
Reference Number
1984.121",https://www.artic.edu/artworks/102176/headcloth
7252,"Garment Hook, Eastern Zhou dynasty (770–221 B.C.)","Title
Garment Hook
Origin
China
Date
310 BC–90 BC
Medium
Bronze inlaid with gold and silver and inset with jade
Dimensions
8.3 × 8.3 × 2.0 cm (3 1/4 × 3 1/4 × 13/16 in.)
Credit Line
Lucy Maud Buckingham Collection
Reference Number
1930.703",https://www.artic.edu/artworks/5918/garment-hook
7253,"Seated Nude, 1918, Amedeo Modigliani","Artist
Amedeo Modigliani
Title
Seated Nude
Origin
Italy
Date
1918
Medium
Graphite on tan wove paper, laid down on tan wove paper, laid down on off-white wove paper
Inscriptions
Signed recto, lower right, in graphite: ""Modigliani""
Dimensions
427 x 251 mm (primary support); 447 x 270 mm (secondary support); 528 x 352 mm (tertiary support)
Credit Line
Given in memory of Tiffany Blake by Claire Swift-Marwitz
Reference Number
1951.22",https://www.artic.edu/artworks/127723/seated-nude
7254,"Tron (Amputee), from the series House Beautiful: Bringing the War Home, 1967–72, Martha Rosler","Artist
Martha Rosler
Title
Tron (Amputee), from the series House Beautiful: Bringing the War Home
Origin
United States
Date
1967–1972
Medium
Photomontage, edition ten of ten
Dimensions
61 x 50.8 cm (24 x 20 in.)
Credit Line
Through prior gift of Adeline Yates
Reference Number
2008.185.9
Copyright
© 1967-72 Martha Rosler.",https://www.artic.edu/artworks/195594/tron-amputee-from-the-series-house-beautiful-bringing-the-war-home
7255,"Roscoff, 1928, Francis Chapin","Artist
Francis Chapin
Title
Roscoff
Origin
United States
Date
1928
Medium
Watercolor and gouache, over traces of graphite, on ivory watercolor paper
Dimensions
510 × 379 mm
Credit Line
William H. Tuthill Purchase Prize
Reference Number
1929.566",https://www.artic.edu/artworks/3100/roscoff
7256,"Sir Lancelot Approaching the Castle of Astolat, n.d., Gustave Doré","Artist
Gustave Doré
Title
Sir Lancelot Approaching the Castle of Astolat
Origin
France
Date
Artist's working dates 1852–1883
Medium
Gouache with pen and black ink, heightened with lead white (partially discolored), on cream wove paper prepared with a brown ink ground
Dimensions
420 × 317 mm
Credit Line
The Charles Deering Collection
Reference Number
1927.2751",https://www.artic.edu/artworks/43672/sir-lancelot-approaching-the-castle-of-astolat
7257,"Standing Woman with Cats, 1955, Alexander Calder","Artist
Alexander Calder
Title
Standing Woman with Cats
Origin
United States
Date
1955
Medium
Pen and black ink on white wove paper
Dimensions
368 × 292 mm
Credit Line
Gift of Frank B. Hubachek
Reference Number
1957.82
Copyright
© 2018 Calder Foundation, New York / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/5388/standing-woman-with-cats
7258,"Auditorium Building: Column Capital and Portion of a Frieze, 1887–89, Adler & Sullivan, Architects","Artist
Adler & Sullivan, Architects (Architect)
Title
Auditorium Building: Column Capital and Portion of a Frieze
Origin
Michigan Avenue, 430 South
Date
1887–1889
Medium
Painted wood
Dimensions
25.5 × 42 × 15 cm (capital); 28 × 70 × 4.2 cm (frieze)
Credit Line
Gift of Crombie Taylor
Reference Number
1970.1197.1-2",https://www.artic.edu/artworks/35464/auditorium-building-column-capital-and-portion-of-a-frieze
7259,"An Artisan’s Shop, from the album The Mist of Sandara (Sandara kasumi), 1798, Katsushika Hokusai","Artist
Katsushika Hokusai
Title
An Artisan’s Shop, from the album The Mist of Sandara (Sandara kasumi)
Origin
Japan
Date
1793–1803
Medium
Color woodblock print; album plate
Dimensions
22.0 x 31.6 cm (8 5/8 x 12 1/2 in.)
Credit Line
Clarence Buckingham Collection
Reference Number
1925.3205",https://www.artic.edu/artworks/24474/an-artisan-s-shop-from-the-album-the-mist-of-sandara-sandara-kasumi
