index,artwork_title,metadata,url
8750,"Kitty Stieglitz, c. 1907, Alfred Stieglitz","Artist
Alfred Stieglitz
Title
Kitty Stieglitz
Origin
United States
Date
Made 1902–1912
Medium
Autochrome
Dimensions
17.9 × 12.7 cm (image/plate, sight)
Credit Line
Alfred Stieglitz Collection
Reference Number
1952.314",https://www.artic.edu/artworks/77269/kitty-stieglitz
8751,"The Painter and His Model, March 25, 1954, Pablo Picasso","Artist
Pablo Picasso
Title
The Painter and His Model
Origin
Spain
Date
1954
Medium
Color lithograph on ivory wove paper
Dimensions
505 x 645 mm (image); 574 x 770 mm (sheet)
Credit Line
Gift of the Print and Drawing Club
Reference Number
1955.4
Copyright
© 2018 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/82546/the-painter-and-his-model
8752,"God the Father Blessing, 1450/60, Luca della Robbia","Artist
Luca della Robbia
Title
God the Father Blessing
Origin
Italy
Date
1395–1405
Medium
Marble
Dimensions
78.7 × 55.9 cm (31 × 22 in.)
Credit Line
Kate S. Buckingham Endowment
Reference Number
1973.670",https://www.artic.edu/artworks/57757/god-the-father-blessing
8753,"The Actor Segawa Kikunojo II as the courtesan Umegae in the play “Hiragana Seisuiki,” performed at the Ichimura Theater in the first month, 1764, 1764, Suzuki Harunobu","Artist
Suzuki Harunobu
Title
The Actor Segawa Kikunojo II as the courtesan Umegae in the play ""Hiragana Seisuiki,"" performed at the Ichimura Theater in the first month, 1764
Origin
Japan
Date
1764
Medium
Color woodblock print; hosoban, benizuri-e
Dimensions
31.0 x 14.0 cm (12 1/8 x 5 1/2 in.)
Credit Line
Clarence Buckingham Collection
Reference Number
1925.2013",https://www.artic.edu/artworks/19960/the-actor-segawa-kikunojo-ii-as-the-courtesan-umegae-in-the-play-hiragana-seisuiki-performed-at-the-ichimura-theater-in-the-first-month-1764
8754,"Male Ecorché, c. 1810, John Partridge","Artist
John Partridge
Title
Male Ecorché
Origin
England
Date
1805–1815
Medium
Black chalk, with red ink inscriptions, on cream wove paper, prepared with a reddish-brown wash
Dimensions
680 × 487 mm
Credit Line
The Leonora Hall Gurley Memorial Collection
Reference Number
1922.3481",https://www.artic.edu/artworks/3169/male-ecorche
8755,"Trees Bending in the Wind, n.d., Rodolphe Bresdin","Artist
Rodolphe Bresdin
Title
Trees Bending in the Wind
Origin
France
Date
1845–1885
Medium
Etching on buff China paper laid down on white wove paper
Dimensions
133 × 198 mm (image/plate)
Credit Line
Gift of Walter S. Brewster
Reference Number
1924.596",https://www.artic.edu/artworks/13033/trees-bending-in-the-wind
8756,"Bather, c. 1885, Pierre-Auguste Renoir","Artist
Pierre-Auguste Renoir
Title
Bather
Origin
France
Date
1875–1919
Medium
Red chalk, with traces of graphite, on cream laid paper
Dimensions
427 × 314 mm
Credit Line
Gift of Robert Allerton
Reference Number
1937.18",https://www.artic.edu/artworks/23198/bather
8757,"Panel, 1901/25 Reproductions (Originals 1894/95), Aubrey Vincent Beardsley","Artist
Aubrey Vincent Beardsley (Designer)
Title
Panel
Origin
England
Date
Reprinted 1901–1925
Medium
Cotton, plain weave; block printed
Dimensions
155.6 × 116.2 cm (61 1/2 × 45 3/4 in.) Warp repeat: 107 cm (42 1/8 in.)
Credit Line
Gift of Marjorie Freed
Reference Number
1989.524",https://www.artic.edu/artworks/90958/panel
8758,"Woman with Crab, 1900, Aristide Joseph-Bonaventure Maillol","Artist
Aristide Joseph-Bonaventure Maillol
Title
Woman with Crab
Origin
France
Date
1903
Medium
Bronze
Inscriptions
Signed with monogram on base: ""A.M.""
Dimensions
18.7 × 15.2 × 12.7 cm (7 3/7 × 6 × 5 in.)
Credit Line
Gift of Thomas B. Walton
Reference Number
1971.779
Copyright
© 2018 Artists Rights Society (ARS), New York / ADAGP, Paris",https://www.artic.edu/artworks/37376/woman-with-crab
8759,"Vase in the Form of a Tropical Plant with Bird and Deity, 1887/88, Paul Gauguin","Artist
Paul Gauguin
Title
Vase in the Form of a Tropical Plant with Bird and Deity
Date
1887–1888
Medium
Stoneware painted with slip and gold
Inscriptions
Signed: PGo 60
Dimensions
21.5 × 17 × 12 cm (8 1/2 × 6 1/2 × 4 1/2 in.)
Credit Line
Through prior purchase of the Estate of Suzette Morton Davidson, Major Acquisitions Centennial Endowment, Dellora A. Norris Funds
Reference Number
2011.306",https://www.artic.edu/artworks/212301/vase-in-the-form-of-a-tropical-plant-with-bird-and-deity
8760,"Vionnet Dress with Fan (1925–26), New York, 1974, printed January 1979, Irving Penn","Artist
Irving Penn
Title
Vionnet Dress with Fan (1925–26), New York
Origin
United States
Date
Made 1974
Medium
Platinum-palladium print; edition 22/37
Inscriptions
Inscribed verso: “1791 / .. [in a circle]”; inscribed verso: “VIONNET DRESS WITH FAN [in a box]”; inscribed verso: “Rives Paper on Aluminum / Multiple Coating and Printing / 1 [in a circle] Platinum-palladium / 2 [in a circle] Platinum-palladium / Print made January 1979”; stamped verso: “Deacidified”; inscribed verso: “22/37”; stamped and inscribed verso: “PHOTOGRAPH BY IRVING PENN / Copyright © 1977 by / IRVING PENN / Not to be reproduced without / written permission of the / photographer.”; signed and stamped verso: “Irving Penn / Hand-coated by the photographer”; stamped and inscribed verso: “In addition to 37 numbered prints of this image / in platinum metals, unnumbered, but signed, silver / prints not exceeding a total of 45 may exist.”
Dimensions
53.4 × 49.8 cm (image); 63 × 56.2 cm (paper); 64.4 × 56.2 cm (mount)
Credit Line
Gift of Alexander Liberman
Reference Number
1985.916
Copyright
Copyright The Irving Penn Foundation",https://www.artic.edu/artworks/104893/vionnet-dress-with-fan-1925-26-new-york
8761,"The Salt Maidens, Matsukaze with Yukihira’s Coat, Edo period, c. 1800, Chôbunsai Eishi","Artist
Chôbunsai Eishi
Title
The Salt Maidens, Matsukaze with Yukihira's Coat
Origin
Japan
Date
1775–1805
Medium
Hanging scroll; Ink and colors on silk
Dimensions
82.2 x 30.2 cm
Credit Line
Clarence Buckingham Collection
Reference Number
1933.10",https://www.artic.edu/artworks/110306/the-salt-maidens-matsukaze-with-yukihira-s-coat
8762,"Bowl of Pebbles, 1971, Claudio Bravo","Artist
Claudio Bravo
Title
Bowl of Pebbles
Origin
Chile
Date
1971
Medium
Pastel on tan wove paper (faded to peach)
Dimensions
229 × 281 mm
Credit Line
Bequest of Solomon Byron Smith
Reference Number
1986.1598",https://www.artic.edu/artworks/109445/bowl-of-pebbles
8763,"From My Window at the Shelton, West, 1931, Alfred Stieglitz","Artist
Alfred Stieglitz
Title
From My Window at the Shelton, West
Origin
United States
Date
Made 1931
Medium
Gelatin silver print
Dimensions
24.2 × 19.4 cm (image/paper/first mount); 57.5 × 46 cm (second mount)
Credit Line
Alfred Stieglitz Collection
Reference Number
1949.783",https://www.artic.edu/artworks/66559/from-my-window-at-the-shelton-west
8764,"Man’s Jifu (Semiformal Court Robe), Qing dynasty (1644–1911), 1720/40, Manchu","Culture
Manchu
Title
Man's Jifu (Semiformal Court Robe)
Origin
China
Date
Made 1720–1740
Medium
Silk and gold-leaf-over-lacquered-paper strips, 1:1 plain gauze weave with supplementary brocading wefts; cuff trim: silk, plain weave; neck trim and closures: silk, warp-float faced 7:1 satin weave; lined with silk, plain weave self-patterned by areas of 1:1 plain gauze crossings; cuffs lined with silk, plain weave; metal buttons
Dimensions
134 × 188.8 cm (52 3/4 × 74 3/8 in.)
Credit Line
Gift of Mrs. William M. Allison
Reference Number
1951.230",https://www.artic.edu/artworks/75521/man-s-jifu-semiformal-court-robe
8765,"Painting 62, 1959, Manolo Millares","Artist
Manolo Millares
Title
Painting 62
Origin
Spain
Date
1959
Medium
Oil on burlap
Dimensions
130.8 x 162.3 cm (51 1/2 x 63 3/4 in.)
Credit Line
Gift of Mr. and Mrs. Edwin E. Hokin
Reference Number
1964.1131",https://www.artic.edu/artworks/22369/painting-62
8766,"Edward Steichen (C), New York, April 9, 1959, printed October 1998, Irving Penn","Artist
Irving Penn
Title
Edward Steichen (C), New York
Origin
United States
Date
Made 1959
Medium
Platinum-palladium print; edition 6/8
Dimensions
42.4 × 42.8 cm (image); 52.3 × 47.6 cm (paper)
Credit Line
Gift of Irving Penn
Reference Number
2001.81
Copyright
Copyright The Irving Penn Foundation",https://www.artic.edu/artworks/157079/edward-steichen-c-new-york
8767,"The Pharaoh, 1918, Giorgio de Chirico","Artist
Giorgio de Chirico
Title
The Pharaoh
Origin
Italy
Date
Made 1918
Medium
Graphite on cream wove tracing paper
Dimensions
310 x 214 mm
Credit Line
Gift of the Gecht Family
Reference Number
2008.808
Copyright
© 2018 Artists Rights Society (ARS), New York / SIAE, Rome",https://www.artic.edu/artworks/180667/the-pharaoh
8768,"The Annunciation, c. 1585, Federico Barocci","Artist
Federico Barocci
Title
The Annunciation
Origin
Italy
Date
1853–1863
Medium
Etching and engraving on paper
Dimensions
438 x 311 mm (plate)
Credit Line
The Joseph Brooks Fair Collection
Reference Number
1942.528",https://www.artic.edu/artworks/45447/the-annunciation
8769,"Portrait of a Man, 1565/70, School of Anthonis Mor","Artist
School of Anthonis Mor
Title
Portrait of a Man
Origin
Netherlands
Date
1501–1600
Medium
Oil on panel
Dimensions
115.6 x 85.2 cm (45 1/2 x 33 9/16 in.)
Credit Line
Robert A. Waller Memorial Fund
Reference Number
1931.937",https://www.artic.edu/artworks/10281/portrait-of-a-man
8770,"Untitled, plate VII from The Mirrored Couple, 1961, Joyce Wahl Treiman","Artist
Joyce Wahl Treiman
Title
Untitled, plate VII from The Mirrored Couple
Origin
United States
Date
1961
Medium
Lithograph in red on white wove paper
Credit Line
Gift of Burt Kleiner
Reference Number
1963.1716",https://www.artic.edu/artworks/20047/untitled-plate-vii-from-the-mirrored-couple
8771,"Fluted Field Armor, c. 1520","Title
Fluted Field Armor
Origin
Nuremberg
Date
1500–1540
Medium
Steel and leather
Dimensions
H. 188 cm (74 in.)
Credit Line
George F. Harding Collection
Reference Number
1982.2407b-p",https://www.artic.edu/artworks/116622/fluted-field-armor
8772,"Untitled, 1945–46, Arshile Gorky","Artist
Arshile Gorky
Title
Untitled
Origin
United States
Date
1945–1946
Medium
Pen and brush and black ink with touches of crayon and graphite on brown wrapping paper
Dimensions
708 × 354 mm
Credit Line
Lindy and Edwin Bergman Collection
Reference Number
2018.322
Copyright
© 2018 The Arshile Gorky Foundation / The Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/118698/untitled
