index,artwork_title,metadata,url
2350,"Variable Piece #70 (In Process): 166A, 1975/76, Douglas Huebler","Artist
Douglas Huebler
Title
Variable Piece #70 (In Process): 166A
Origin
United States
Date
1975–1976
Medium
Typed and signed statement, typed list of characterizations, five chromogenic prints mounted on two panels
Dimensions
Top panel: 40.6 x 116.8 cm (16 x 46 in.); Bottom panel: 40.6 x 96.5 cm (16 x 38 in.)
Credit Line
Contemporary Art Discretionary Fund
Reference Number
2012.109
Copyright
© 2018 Estate of Douglas Huebler / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/213931/variable-piece-70-in-process-166a
2351,"The Death of Dido, n.d., School of Gerard de Lairesse","Artist
School of Gerard de Lairesse
Title
The Death of Dido
Origin
Flanders
Date
1660–1750
Medium
Watercolor, over traces of graphite, on ivory laid paper
Dimensions
179 × 167 mm
Credit Line
The Leonora Hall Gurley Memorial Collection
Reference Number
1922.5669",https://www.artic.edu/artworks/7536/the-death-of-dido
2352,"Jack Walls, 1982, Robert Mapplethorpe","Artist
Robert Mapplethorpe
Title
Jack Walls
Origin
New York City
Date
Made 1982
Medium
Gelatin silver print
Dimensions
38 × 38 cm (image seen); 66.4 × 65 cm (mount)
Credit Line
Gift of Boardroom, Inc.
Reference Number
1992.694",https://www.artic.edu/artworks/121123/jack-walls
2353,"Casket Depicting Scenes from the Old Testament, 1668, Rebecca Stonier Plaisted","Artist
Rebecca Stonier Plaisted
Title
Casket Depicting Scenes from the Old Testament
Origin
England
Date
Made 1668
Medium
Silk, warp-float faced satin weave; embroidered with silk floss, silk yarns, and silk-wrapped-metal purl in brick, bullion, Ceylon, chain, knot, lattice filling, overcast, running, satin, Smyrna cross, tent, and a variety of buttonhole stitches; laid work, couching, and padded couching; French and Turkey knots; applied areas of linen, plain weave; seed pearls, coral beads, and mica; and silk, plain weave with ground weft fringe; edged with gilt-metal-strip-wrapped silk and gilt-metal strip, plain weave; silver hardware; wooden frame; lined with marbled paper; silk, plain weave; and silk, plain weave with supplementary pile warps forming cut solid velvet
Dimensions
39 × 38.3 × 29 cm (15 3/8 × 15 × 11 1/2 in.)
Credit Line
Restricted gift of Mrs. Chauncey B. Borland and Mrs. Edwin A. Seipp
Reference Number
1959.337",https://www.artic.edu/artworks/10503/casket-depicting-scenes-from-the-old-testament
2354,"Portrait of a Young Woman, 1913, Jacques Villon","Artist
Jacques Villon
Title
Portrait of a Young Woman
Origin
France
Date
1913
Medium
Drypoint on cream laid paper
Dimensions
547 × 411 mm (plate); 639 × 491 mm (sheet)
Credit Line
Gift of the Print and Drawing Club
Reference Number
1956.133
Copyright
© 2018 Artists Rights Society (ARS), New York / ADAGP, Paris",https://www.artic.edu/artworks/2176/portrait-of-a-young-woman
2355,"Caricature of Jules Didier (“Butterfly Man”), c. 1858, Claude Monet","Artist
Claude Monet
Title
Caricature of Jules Didier (“Butterfly Man”)
Origin
France
Date
1857–1860
Medium
Charcoal, heightened with white chalk, with smudging, on blue laid paper (discolored to light brown)
Inscriptions
Signed lower right: ""O. Monet""
Dimensions
616 × 436 mm
Credit Line
Mr. and Mrs. Carter H. Harrison Collection
Reference Number
1933.889",https://www.artic.edu/artworks/15803/caricature-of-jules-didier-butterfly-man
2356,"The Nativity, 1500/05, Perugino","Artist
Perugino
Title
The Nativity
Origin
Italy
Date
1500–1505
Medium
Tempera on panel, transferred to canvas
Dimensions
26.2 x 46.3 cm; 10 5/16 x 18 1/4 in.
Credit Line
Mr. and Mrs. Martin A. Ryerson Collection
Reference Number
1933.1025",https://www.artic.edu/artworks/16205/the-nativity
2357,"Yamauba with Kintaro Holding a Toy Mask, c. 1801/04, Kitagawa Utamaro","Artist
Kitagawa Utamaro
Title
Yamauba with Kintaro Holding a Toy Mask
Origin
Japan
Date
1794–1809
Medium
Color woodblock print; oban
Dimensions
38.8 × 26.1 cm
Credit Line
Clarence Buckingham Collection
Reference Number
1929.731",https://www.artic.edu/artworks/3568/yamauba-with-kintaro-holding-a-toy-mask
2358,"Handle Spout Vessel in the Form of a Seated Man Carrying a Jar, A.D. 700/1000, Lambayeque","Culture
Lambayeque
Title
Handle Spout Vessel in the Form of a Seated Man Carrying a Jar
Origin
North Coast
Date
700 AD–1000
Medium
Ceramic and pigment
Dimensions
20.6 cm (8 1/8 in.)
Credit Line
Gift of David and Julia Loebel
Reference Number
1956.792",https://www.artic.edu/artworks/3631/handle-spout-vessel-in-the-form-of-a-seated-man-carrying-a-jar
2359,"Invention, 1916, Man Ray (Emmanuel Radnitzky)","Artist
Man Ray (Emmanuel Radnitzky)
Title
Invention
Origin
United States
Date
1916
Medium
Oil on composition board
Inscriptions
Signed and dated, l.r.: ""Man Ray 1916""
Dimensions
62.2 x 47 cm (24 1/2 x 18 1/2 in.)
Credit Line
Gift of Muriel Kallis Newman in memory of her mother, Ida Kallis
Reference Number
1980.282
Copyright
© 2018 Man Ray Trust / Artists Rights Society (ARS), New York / ADAGP, Paris",https://www.artic.edu/artworks/60254/invention
2360,"Jester, 1905, Pablo Picasso","Artist
Pablo Picasso
Title
Jester
Origin
Spain
Date
1905
Medium
Bronze
Inscriptions
Signed, center rear: ""Picasso""
Dimensions
16 1/2 x 14 3/4 x 7 3/4 in. (41.9 x 37.5 x 19.7 cm)
Credit Line
Kate L. Brewster Collection
Reference Number
1964.193
Copyright
© 2018 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/20522/jester
