index,artwork_title,metadata,url
6300,"Islands (Shima tachi), 2000, Izumi Masatoshi","Artist
Izumi Masatoshi
Title
Islands (Shima tachi)
Origin
Japan
Date
1995–2005
Medium
Japanese basalt
Dimensions
(A) 99 × 121.8 × 121.8 cm (39 × 48 × 48 in.); (B) 99 × 91.5 × 101.7 cm (39 × 36 × 40 in.); (C) 96.6 × 71 × 114.3 cm (38 × 28 × 45 in.)
Credit Line
Restricted Gift of Roger L. Weston and Fred Eychaner
Reference Number
2011.47
Copyright
© 2000 Izumi Masatoshi.",https://www.artic.edu/artworks/206379/islands-shima-tachi
6301,"Pompeian Veil, 1918–19, Arthur B. Davies","Artist
Arthur B. Davies
Title
Pompeian Veil
Origin
United States
Date
1918–1919
Medium
Soft ground etching, with aquatint, on ivory wove paper
Dimensions
300 × 120 mm (image/plate); 362 × 166 mm (sheet)
Credit Line
Gift of the Print and Drawing Club
Reference Number
1930.216",https://www.artic.edu/artworks/4843/pompeian-veil
6302,"Le sourire: Journal méchant, Feb. 1900, 1900, Paul Gauguin","Artist
Paul Gauguin
Title
Le sourire: Journal méchant, Feb. 1900
Origin
France
Date
1900
Medium
Mimeograph in brownish-black ink, with wood-block print in black ink, on cream wove paper
Inscriptions
Monogrammed lower left, in plate: ""P G""
Dimensions
374 × 509 mm (full sheet); 374 × 256 mm (folded sheet); 103 × 149 mm (headpiece)
Credit Line
Mr. and Mrs. Carter H. Harrison Collection
Reference Number
1948.418",https://www.artic.edu/artworks/110829/le-sourire-journal-mechant-feb-1900
6303,"The Eye, Like a Strange Balloon Moves Towards Infinity, plate one from To Edgar Poe, 1882, Odilon Redon","Artist
Odilon Redon
Title
The Eye, Like a Strange Balloon Moves Towards Infinity, plate one from To Edgar Poe
Origin
France
Date
Made 1882
Medium
Lithograph in black on ivory China paper, laid down on white wove paper
Dimensions
263 × 198 mm (image/chine); 443 × 315 mm (sheet)
Credit Line
The Stickney Collection
Reference Number
1920.1570",https://www.artic.edu/artworks/79332/the-eye-like-a-strange-balloon-moves-towards-infinity-plate-one-from-to-edgar-poe
6304,"Ritual Vessel Depicting a Masked Deity with Serpents, 100 B.C./A.D. 500, Moche","Culture
Moche
Title
Ritual Vessel Depicting a Masked Deity with Serpents
Origin
North Coast
Date
100 BC–500 AD
Medium
Ceramic and pigment
Dimensions
21 × 15.2 cm (8 1/4 × 6 in.)
Credit Line
Gift of Nathan Cummings
Reference Number
1956.344",https://www.artic.edu/artworks/2831/ritual-vessel-depicting-a-masked-deity-with-serpents
6305,"Returning Sails of the Towel Rack (Tenugui-kake no kihan), from the series “Eight Views of the Parlor (Zashiki hakkei)”, c. 1766, Suzuki Harunobu","Artist
Suzuki Harunobu
Title
Returning Sails of the Towel Rack (Tenugui-kake no kihan), from the series ""Eight Views of the Parlor (Zashiki hakkei)""
Origin
Japan
Date
1761–1771
Medium
Color woodblock print; chuban, surimono
Dimensions
28.7 x 21.4 cm (11 1/4 x 8 1/2 in.)
Credit Line
Clarence Buckingham Collection
Reference Number
1928.901",https://www.artic.edu/artworks/88973/returning-sails-of-the-towel-rack-tenugui-kake-no-kihan-from-the-series-eight-views-of-the-parlor-zashiki-hakkei
6306,"Nude Model (Male), 1977, Andy Warhol","Artist
Andy Warhol
Title
Nude Model (Male)
Origin
United States
Date
Made 1977
Medium
Internal dye diffusion transfer print
Dimensions
9.5 × 7.3 cm (image); 10.8 × 8.6 cm (paper)
Credit Line
Gift of The Andy Warhol Foundation for the Visual Arts
Reference Number
2008.339
Copyright
© 2018 The Andy Warhol Foundation for the Visual Arts, Inc. / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/194317/nude-model-male
6307,"Tournament Sallet (Rennhut) with Buffe, c. 1570/1600","Title
Tournament Sallet (Rennhut) with Buffe
Origin
Saxony
Date
Made 1560–1610
Medium
Steel, iron, brass, and leather
Dimensions
H. 47 cm (18 1/2 in.) Wt. 12 lb. 4 oz.
Credit Line
George F. Harding Collection
Reference Number
1982.2226",https://www.artic.edu/artworks/106357/tournament-sallet-rennhut-with-buffe
6308,"The Henry Ford, 1923, Edward Hopper","Artist
Edward Hopper
Title
The Henry Ford
Origin
United States
Date
Made 1923
Medium
Etching on ivory wove paper
Dimensions
300 x 377 mm (image/plate); 351 x 438 mm (sheet)
Credit Line
Gift of the Print and Drawing Club
Reference Number
1944.161",https://www.artic.edu/artworks/50112/the-henry-ford
6309,"Interior: A Sultana taking Coffee in the Harem, 1742/43, Giovanni Antonio Guardi","Artist
Giovanni Antonio Guardi
Title
Interior: A Sultana taking Coffee in the Harem
Origin
Italy
Date
1742–1743
Medium
Oil on canvas
Dimensions
18 1/16 × 24 3/4 in. (46 × 63 cm)
Credit Line
Gift of Mrs. Joseph Regenstein
Reference Number
1964.243",https://www.artic.edu/artworks/20598/interior-a-sultana-taking-coffee-in-the-harem
