index,artwork_title,metadata,url
1300,"Wounded Eurydice, 1868/70, Jean Baptiste Camille Corot","Artist
Jean Baptiste Camille Corot
Title
Wounded Eurydice
Origin
France
Date
1868–1870
Medium
Oil on canvas
Dimensions
55.9 × 41.3 cm (22 × 16 1/4 in.)
Credit Line
Henry Field Memorial Collection
Reference Number
1894.1042",https://www.artic.edu/artworks/878/wounded-eurydice
1301,"The Temptation of St. Anthony, 1944/45, Ivan Albright","Artist
Ivan Albright
Title
The Temptation of St. Anthony
Origin
United States
Date
c. 1944–1945
Medium
Oil on canvas
Inscriptions
Signed lower right: Ivan Le Lorraine Albright
Dimensions
127 × 152.4 cm (50 × 60 in.)
Credit Line
Gift of Ivan Albright
Reference Number
1977.22
Copyright
© The Art Institute of Chicago.",https://www.artic.edu/artworks/93799/the-temptation-of-st-anthony
1302,"Large Bowl with Lotus Scrolls (interior) and Overlapping Petals (exterior), Northern Song dynasty (960–1127), early 12th century","Title
Large Bowl with Lotus Scrolls (interior) and Overlapping Petals (exterior)
Origin
China
Date
1100–1127
Medium
Ding ware; porcelain with underglaze carved decoration
Dimensions
H. 14.7 cm (5 13/16 in.); diam. 30.5 cm (12 in.)
Credit Line
Lucy Maud Buckingham Collection
Reference Number
1924.303",https://www.artic.edu/artworks/12270/large-bowl-with-lotus-scrolls-interior-and-overlapping-petals-exterior
1303,"Alphabet, 1959, Jasper Johns","Artist
Jasper Johns
Title
Alphabet
Origin
United States
Date
Made 1959
Medium
paper on hardboard
Dimensions
30.5 × 26.7 cm (12 × 10 1/2 in.)
Credit Line
Gift of Edlis Neeson Collection
Reference Number
2015.121",https://www.artic.edu/artworks/229353/alphabet
1304,"Laurette with a Cup of Coffee, 1916–17, Henri Matisse","Artist
Henri Matisse
Title
Laurette with a Cup of Coffee
Origin
France
Date
1916
Medium
Oil on canvas
Inscriptions
Signed, l.l.: ""Henri-Matisse""
Dimensions
57.6 × 39.8 cm (22 11/16 × 15 11/16 in.)
Credit Line
Estate of Marguerita S. Ritman; Marian and Samuel Klasstorner Endowment; through prior gifts of Philip D. Armour; through prior bequests of Dorothy C. Morris and Marguerita S. Ritman
Reference Number
1993.186
Copyright
© 2018 Succession H. Matisse / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/122232/laurette-with-a-cup-of-coffee
1305,"The Pimps of Death, 1919, published 1920, George Grosz","Artist
George Grosz
Title
The Pimps of Death
Origin
Germany
Date
1919
Medium
Lithograph in black on ivory laid paper
Dimensions
385 × 302 mm (image/plate); 478 × 389 mm (sheet)
Credit Line
Gift of Joseph R. Shapiro
Reference Number
1956.621",https://www.artic.edu/artworks/3158/the-pimps-of-death
1306,"Dark Encounter, n.d., Max Kahn","Artist
Max Kahn
Title
Dark Encounter
Origin
United States
Date
Artist's working dates 1923–1959
Medium
Lithograph on paper
Dimensions
600 x 440 mm (image); 670 x 520 mm (sheet)
Credit Line
Gift of Joseph R. Shapiro
Reference Number
1959.531",https://www.artic.edu/artworks/11078/dark-encounter
1307,"Woman in front of a Still Life by Cézanne, 1890, Paul Gauguin","Artist
Paul Gauguin
Title
Woman in front of a Still Life by Cézanne
Origin
France
Date
1890
Medium
Oil on linen canvas
Inscriptions
Inscribed 6"" above right corner: P. Go. / 90
Dimensions
65.3 × 54.9 cm (25 11/16 × 21 5/8 in.)
Credit Line
Joseph Winterbotham Collection
Reference Number
1925.753",https://www.artic.edu/artworks/16648/woman-in-front-of-a-still-life-by-cezanne
1308,"Old Sarum, 1832, David Lucas","Artist
David Lucas
Title
Old Sarum
Origin
England
Date
1832
Medium
Mezzotint on paper
Dimensions
141 × 215 mm (image); 185 × 253 mm (plate); 295 × 444 mm (sheet)
Credit Line
John H. Wrenn Fund
Reference Number
1929.267",https://www.artic.edu/artworks/2144/old-sarum
1309,"Painting, 1952, Franz Kline","Artist
Franz Kline
Title
Painting
Origin
United States
Date
1952
Medium
Oil on canvas
Dimensions
195.6 x 254 cm (77 x 100 in.)
Credit Line
Bequest of Sigmund E. Edelstone
Reference Number
1984.521
Copyright
© 2018 The Franz Kline Estate / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/102581/painting
1310,"A Struggle for the Start, plate one from The Leicestershire Hunt, published 1825, John Dean Paul","Artist
John Dean Paul
Title
A Struggle for the Start, plate one from The Leicestershire Hunt
Origin
England
Date
1825
Medium
Hand-colored aquatint on ivory wove paper
Dimensions
226 × 561 mm (image); 329 × 633 mm(plate); 425 × 730 mm (sheet)
Credit Line
Gift of Mrs. Charles H. Schweppe and William McCallin McKee Memorial Endowment
Reference Number
1929.215",https://www.artic.edu/artworks/2082/a-struggle-for-the-start-plate-one-from-the-leicestershire-hunt
1311,"Pendant Depicting Apollo, 2nd/1st century BC, Ancient Greek","Culture
Ancient Greek
Title
Pendant Depicting Apollo
Origin
Greece
Medium
terracotta
Dimensions
3.5 × 2.8 × 1.3 cm (1 3/8 × 1 1/8 × 1/2 in.)
Credit Line
Museum Purchase Fund
Reference Number
1889.312",https://www.artic.edu/artworks/367/pendant-depicting-apollo
