index,artwork_title,metadata,url
7800,"Untitled, c. 1839/60, Unknown","Artist
Unknown
Title
Untitled
Origin
Unknown Place
Date
Made 1834–1865
Medium
Daguerreotype
Dimensions
10.8 × 8.3 cm (plate); 12.4 × 10.4 × 2.2 cm (case)
Credit Line
Photography Gallery Fund
Reference Number
1959.602",https://www.artic.edu/artworks/11276/untitled
7801,"Bust of a Satyr, 1770/75, Clodion, (Claude Michel)","Artist
Clodion, (Claude Michel)
Title
Bust of a Satyr
Origin
France
Date
1770–1775
Medium
Terracotta
Inscriptions
Inscribed: CLODION (reverse of plinth)
Dimensions
6 3/16 × 5 5/8 × 3 1/8 in. (15.7 × 14.3 × 7.9 cm) without the attached marble base; diameter of base is 4 1/2 in. (11.4 cm) with height at 4 1/4 in. (10.8 cm)
Credit Line
Bessie Bennett and Charles Netcher Memorial Fund
Reference Number
1975.138",https://www.artic.edu/artworks/89236/bust-of-a-satyr
7802,"Mexican Woman, Snelling, California, 1935, Ansel Adams","Artist
Ansel Adams
Title
Mexican Woman, Snelling, California
Origin
United States
Date
Made 1935
Medium
Gelatin silver print
Inscriptions
Signed recto, on mount, lower right, below image, in graphite: ""Ansel Adams""; inscribed verso, on mount, upper left, in black ink: ""MEXICAN WOMAN / ANSEL ADAMS""; printed and typed, on paper affixed to mount, upper center, in balck ink: ""A / PHOTOGRAPH / BY / ANSEL ADAMS / SAN FRANCISCO [printed] / 23. / MEXICAN WOMAN [underlined] [typed]""
Dimensions
17.1 × 21.5 cm (image/paper); 35.5 × 45.6 cm (mount)
Credit Line
Gift of Mrs. Katharine Kuh
Reference Number
1954.1335
Copyright
© The Ansel Adams Publishing Rights Trust.",https://www.artic.edu/artworks/82463/mexican-woman-snelling-california
7803,"Colonnade and Gardens of the Medici Palace, after 1870, Style of Hubert Robert","Artist
Style of Hubert Robert
Title
Colonnade and Gardens of the Medici Palace
Origin
France
Date
1870–1968
Medium
Oil on panel
Inscriptions
Inscribed lower right on riser of bottom step: H.R. 1785
Dimensions
12 3/8 × 10 3/8 in. (31.4 × 26.5 cm)
Credit Line
Mrs. Albert J. Beveridge Restricted Gift in memory of Adelaide H. Ryerson
Reference Number
1968.616",https://www.artic.edu/artworks/30368/colonnade-and-gardens-of-the-medici-palace
7804,"Collage with Box of Matches, 1912–13, Gino Severini","Artist
Gino Severini
Title
Collage with Box of Matches
Origin
Italy
Date
1912–1913
Medium
Charcoal, with stumping, white chalk, and traces of red chalk, with three collage elements on tan wove paper, laid down on cream rag board
Inscriptions
Signed recto, lower right, in charcoal: ""G.SEVerini 1912"" (""SEV"" retouched with graphite)
Dimensions
499 x 631 mm
Credit Line
Bequest of Joseph Winterbotham and restricted gift of Curt Valentin and Mrs. Henry C. Woods
Reference Number
1974.377
Copyright
© 2018 Artists Rights Society (ARS), New York / ADAGP, Paris",https://www.artic.edu/artworks/155657/collage-with-box-of-matches
7805,"Das andere Land (The Other Land), 1986/87, Lissy Funk","Artist
Lissy Funk
Title
Das andere Land (The Other Land)
Origin
Zürich
Date
Made 1986–1987
Medium
Linen, plain weave; embroidered with linen, wool, silk, horsehair, hemp, and gilt-metal-strip-wrapped silk in open buttonhole filling and stem stitches; laid work and couching
Dimensions
207 x 335 cm (81 1/2 x 131 7/8 in.)
Credit Line
Restricted gift of the Women's Board, Wirt D. Walker Endowment, and Lissy Funk Acquisition Fund
Reference Number
1989.414",https://www.artic.edu/artworks/105797/das-andere-land-the-other-land
7806,"Untitled (Two Death’s Heads), 1927, André Masson","Artist
André Masson
Title
Untitled (Two Death's Heads)
Origin
France
Date
1927
Medium
Oil and sand on canvas
Dimensions
5 5/8 × 9 1/2 in. (14.3 × 24.1 cm)
Credit Line
Lindy and Edwin Bergman Collection
Reference Number
2018.296
Copyright
© 2018 Artists Rights Society (ARS), New York / ADAGP, Paris",https://www.artic.edu/artworks/118729/untitled-two-death-s-heads
7807,"Man-Lion Incarnation of God Vishnu (Narasimha) Disemboweling King Hiranykashipu, 10th/11th century","Title
Man-Lion Incarnation of God Vishnu (Narasimha) Disemboweling King Hiranykashipu
Origin
Madhya Pradesh
Date
901 AD–1100
Medium
Red sandstone
Dimensions
49.5 x 21.6 x 8.9 cm (19 1/2 x 14 3/8 x 3 1/2 in.)
Credit Line
James W. and Marilynn Alsdorf Collection
Reference Number
1987.361.3",https://www.artic.edu/artworks/109462/man-lion-incarnation-of-god-vishnu-narasimha-disemboweling-king-hiranykashipu
7808,"A Beauty, Early 18th century, Doshin","Artist
Doshin
Title
A Beauty
Origin
Japan
Date
1701–1733
Medium
Hanging scroll; ink, colors, and gold on paper
Dimensions
110.6 × 46.8 cm (43 9/16 × 18 7/16 in.)
Credit Line
Clarence Buckingham Collection
Reference Number
1931.6",https://www.artic.edu/artworks/7532/a-beauty
7809,"J. and Richard, Chicago, 1977, Nan Goldin","Artist
Nan Goldin
Title
J. and Richard, Chicago
Origin
United States
Date
1977
Medium
Silver dye-bleach print
Dimensions
39.2 × 59.7 cm (image); 50.7 × 60.8 cm (paper)
Credit Line
Gift of Boardroom, Inc.
Reference Number
1992.670",https://www.artic.edu/artworks/121104/j-and-richard-chicago
