index,artwork_title,metadata,url
5850,"Goten Hill at Shinagawa on the Tokaido (Tokaido Shinagawa Gotenyama), from the series “Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)”, c. 1830/33, Katsushika Hokusai","Artist
Katsushika Hokusai
Title
Goten Hill at Shinagawa on the Tokaido (Tokaido Shinagawa Gotenyama), from the series ""Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)""
Origin
Japan
Date
1825–1838
Medium
Color woodblock print; oban
Dimensions
26.7 x 38.8 cm (10 1/2 x 15 1/4 in.)
Credit Line
Clarence Buckingham Collection
Reference Number
1925.3274",https://www.artic.edu/artworks/24756/goten-hill-at-shinagawa-on-the-tokaido-tokaido-shinagawa-gotenyama-from-the-series-thirty-six-views-of-mount-fuji-fugaku-sanjurokkei
5851,"Spring Showers, 1900/01, Alfred Stieglitz","Artist
Alfred Stieglitz
Title
Spring Showers
Origin
United States
Date
Made 1900–1901
Medium
Photogravure
Inscriptions
No markings recto or verso
Dimensions
30.8 × 12.6 cm (image); 35 × 17 cm (paper); 47.3 × 32.4 cm (mount)
Credit Line
Alfred Stieglitz Collection
Reference Number
1949.849",https://www.artic.edu/artworks/66746/spring-showers
5852,"Promenade Publique, 1792, Philibert Louis Debucourt","Artist
Philibert Louis Debucourt
Title
Promenade Publique
Origin
France
Date
1792
Medium
Color aquatint with etching and engraving in black ink on cream laid paper
Dimensions
357 x 587 mm (image); 474 × 635 mm (plate); 480 × 644 mm (sheet)
Credit Line
Gift of Mr. and Mrs. Martin A. Ryerson
Reference Number
1924.1312",https://www.artic.edu/artworks/14451/promenade-publique
5853,"Actor as a Standing Beauty, c. 1712, Torii Kiyomasu I","Artist
Torii Kiyomasu I
Title
Actor as a Standing Beauty
Origin
Japan
Date
1707–1717
Medium
Woodblock print; vertical o-oban, sumizuri-e
Dimensions
21 x 11 1/2 in.
Credit Line
Clarence Buckingham Collection
Reference Number
1925.1730",https://www.artic.edu/artworks/19151/actor-as-a-standing-beauty
5854,"Brandy Saucepan, 1787/88, Hester Bateman","Artist
Hester Bateman
Title
Brandy Saucepan
Origin
England
Date
1787–1788
Medium
Silver and wood
Dimensions
16.5 × 20 × 10.2 cm (6 1/2 × 7 7/8 × 4 in.)
Credit Line
Given in memory of Alice Kimpton Berg
Reference Number
1957.452",https://www.artic.edu/artworks/6468/brandy-saucepan
5855,"Alberto Giacometti, Paris, 1950, printed October 1976, Irving Penn","Artist
Irving Penn
Title
Alberto Giacometti, Paris
Origin
United States
Date
Made 1950
Medium
Platinum-palladium print; edition 7/45
Inscriptions
Inscribed verso: “GIACOMETTI”; inscribed verso: “P1811 [in a circle]”; inscribed verso: “ARCHES PAPER [underlined] / Platinum-palladium / Print made October 1976”; stamped verso: “Deacidified”; inscribed verso: “7/45”; signed and stamped verso: “Irving Penn / Hand-coated by the photographer [in a circle]”; stamped and inscribed verso: “PHOTOGRAPH BY IRVING PENN / Copyright © 1951 by / THE CONDE NAST PUBLICATIONS INC. / Not to be reproduced without / written permission of the / copyright owner.”; stamped and inscribed verso: “In addition to 45 prints of this / image in platinum metals, unnumbered, but signed, silver prints not exceeding a total of 20 may exist.”
Dimensions
37.4 × 35.2 cm (image); 57.2 × 55.7 cm (paper)
Credit Line
Restricted gift of Mrs. Leigh B. Block
Reference Number
1977.907
Copyright
Copyright Condé Nast Publications, Inc.",https://www.artic.edu/artworks/94523/alberto-giacometti-paris
5856,"Stater (Coin) Depicting a Tripod, about 500/480 BC, Ancient Greek","Culture
Ancient Greek
Title
Stater (Coin) Depicting a Tripod
Origin
Crotone
Date
500 BC–480 BC
Medium
Silver
Dimensions
Diam. 2.2 cm; 7.78 g
Credit Line
Gift of Mrs. William Nelson Pelouze
Reference Number
1923.1142",https://www.artic.edu/artworks/9680/stater-coin-depicting-a-tripod
5857,"Diobol (Coin) Depicting an Ear of Grain, 500/473 BC, Ancient Greek","Culture
Ancient Greek
Title
Diobol (Coin) Depicting an Ear of Grain
Origin
Metapontum
Date
500 BC–473 BC
Medium
Silver
Dimensions
Diam. 1.3 cm; 1.13 g
Credit Line
Gift of Mrs. William Nelson Pelouze
Reference Number
1923.1155",https://www.artic.edu/artworks/9709/diobol-coin-depicting-an-ear-of-grain
5858,"Chasuble with Orphrey Band, Chasuble: Late 15th century; Orphrey Band: Late 15th/early 16th century","Title
Chasuble with Orphrey Band
Origin
Spain
Date
Made 1475–1525
Medium
Chasuble: Silk, plain weave with silk facing wefts and twill interlacings of secondary binding warps, and gilt-metal-strip-wrapped silk facing wefts forming weft loops on cut and uncut, pile-on-pile voided velvet; Orphrey Band: Linen, plain weave; embroidered with silk, linen and gilt-metal-strip-wrapped silk in fishbone, herringbone, satin, split, and stem stitches; laid work, couching, and padded couching; edged with woven fringe
Dimensions
131.8 x 73.4 cm (51 7/8 x 28 7/8 in.)
Credit Line
Gift of Mrs. Chauncey McCormick and Mrs. Richard Ely Danielson
Reference Number
1948.129a",https://www.artic.edu/artworks/62598/chasuble-with-orphrey-band
5859,"New York, 1956, Hedda Sterne","Artist
Hedda Sterne
Title
New York
Origin
United States
Date
1956
Medium
Oil on canvas
Dimensions
81.6 x 127 cm (32 1/8 x 50 1/8 in.)
Credit Line
Gift of Society for Contemporary American Art
Reference Number
1956.62
Copyright
© 2018 Hedda Sterne / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/86286/new-york
