index,artwork_title,metadata,url
3950,"Denarius (Coin) Depicting the Goddess Roma, 136 BC, Ancient Roman","Artist
Ancient Roman
Title
Denarius (Coin) Depicting the Goddess Roma
Origin
Italy
Date
136 BC
Medium
Silver
Dimensions
Diam. 2.2 cm; 3.89 g
Credit Line
Gift of Mrs. William Nelson Pelouze
Reference Number
1923.1259",https://www.artic.edu/artworks/9971/denarius-coin-depicting-the-goddess-roma
3951,"Untitled (For Trista), c. 1969, Joseph Cornell","Artist
Joseph Cornell
Title
Untitled (For Trista)
Origin
United States
Date
1964–1974
Medium
Box construction
Inscriptions
Signed and inscribed on back: Joseph Cornell / x (sideways, lower left); for Trista / x (upper left); from Joseph x (lower right)
Dimensions
18 × 13 3/8 × 4 1/2 in. 3 objects, elements, packed separately in bo×
Credit Line
Lindy and Edwin Bergman Joseph Cornell Collection
Reference Number
1982.1851
Copyright
Art © The Joseph and Robert Cornell Memorial Foundation / Licensed by VAGA, New York, NY",https://www.artic.edu/artworks/99772/untitled-for-trista
3952,"Ruined Archway, 1775/93, Francesco Guardi","Artist
Francesco Guardi
Title
Ruined Archway
Origin
Italy
Date
1775–1793
Medium
Oil on canvas
Dimensions
11 5/8 x 19 1/2 in. (29.5 x 49.7 cm)
Credit Line
Mr. and Mrs. Martin A. Ryerson Collection
Reference Number
1933.1080",https://www.artic.edu/artworks/16376/ruined-archway
3953,"Two Figures (Menhirs), c. 1954/55, Barbara Hepworth","Artist
Barbara Hepworth
Title
Two Figures (Menhirs)
Origin
England
Date
1949–1955
Medium
Teak and paint
Dimensions
144.8 × 61 × 44.4 cm (57 × 24 × 17 1/2 in.)
Credit Line
Bequest of Solomon B. Smith
Reference Number
1986.1278",https://www.artic.edu/artworks/65839/two-figures-menhirs
3954,"Cigar Making in Seville, 1899, Ricardo Canals y Llambí","Artist
Ricardo Canals y Llambí
Title
Cigar Making in Seville
Origin
Seville
Date
1899
Medium
Oil on canvas
Dimensions
24 x 20 in. (61.2 x 50.5 cm)
Credit Line
Mr. and Mrs. Martin A. Ryerson Collection
Reference Number
1933.1113",https://www.artic.edu/artworks/16473/cigar-making-in-seville
3955,"Manet Seated, Turned to the Right, 1864–65, Hilaire Germain Edgar Degas","Artist
Hilaire Germain Edgar Degas
Title
Manet Seated, Turned to the Right
Origin
France
Date
1864–1865
Medium
Etching and drypoint on white wove paper
Dimensions
177 × 114 mm (image); 195 × 130 mm (plate); 315 × 225 mm (sheet)
Credit Line
The Charles F. Glore Collection
Reference Number
1958.12",https://www.artic.edu/artworks/7113/manet-seated-turned-to-the-right
3956,"Virgin and Child with Saint Anne, Saint Gereon, and a Donor, c. 1520, Bartel Bruyn, the elder","Artist
Bartel Bruyn, the elder
Title
Virgin and Child with Saint Anne, Saint Gereon, and a Donor
Origin
Germany
Date
1510–1530
Medium
Oil on panel
Dimensions
30 7/8 × 22 13/16 in. (78.4 × 57.9 cm) Painted surface: 30 × 22 in. (76.2 × 55.8 cm)
Credit Line
Mr. and Mrs. Martin A. Ryerson Collection
Reference Number
1933.1063",https://www.artic.edu/artworks/16329/virgin-and-child-with-saint-anne-saint-gereon-and-a-donor
3957,"Loose Beauty, 1973, Christina Ramberg","Artist
Christina Ramberg
Title
Loose Beauty
Origin
Kentucky
Date
1973
Medium
Acrylic on board
Dimensions
48.6 x 75.1 cm (19 1/8 x 29 1/2 in.), diptych
Credit Line
Twentieth-Century Purchase Fund
Reference Number
1973.336
Copyright
© The estate of Christina Ramberg.",https://www.artic.edu/artworks/44846/loose-beauty
3958,"Mrs. Darrow, 1911, Manierre Dawson","Artist
Manierre Dawson
Title
Mrs. Darrow
Origin
United States
Date
1911
Medium
Oil on panel
Inscriptions
Signed and dated lower left: M. Dawson 'll
Dimensions
81.9 × 60.3 cm (32 1/4 × 23 3/4 in.)
Credit Line
Gift of Manierre Dawson
Reference Number
1968.99",https://www.artic.edu/artworks/28881/mrs-darrow
3959,"Miniature Chest with Drawers (Mingqi), Ming dynasty (1368–1644)","Title
Miniature Chest with Drawers (Mingqi)
Origin
China
Date
Artist's working dates 1368–1644
Medium
Earthenware with green glaze and underglaze molded decoration
Dimensions
21.6 × 15.0 × 7.9 cm (8 1/2 × 5 7/8 × 3 1/8 in.)
Credit Line
Lucy Maud Buckingham Collection
Reference Number
1924.284",https://www.artic.edu/artworks/12221/miniature-chest-with-drawers-mingqi
