index,artwork_title,metadata,url
8700,"Park, 1914, Paul Klee","Artist
Paul Klee
Title
Park
Origin
Germany
Date
Made 1914
Medium
Color lithograph in black, magenta, red, green, yellow, and cyan on cream laid paper
Dimensions
125 x 103 mm (image); 270 x 183 mm (sheet)
Credit Line
Buckingham Fund, Albert Kunstadter Family Foundation Fund, and Frances S. Schaffner Principal Fund
Reference Number
1970.290
Copyright
© 2018 Artists Rights Society (ARS), New York / VG Bild-Kunst, Bonn",https://www.artic.edu/artworks/109387/park
8701,"Four Children Playing, plate seven of Twelve Ornament Panels, c. 1505–15, Giovanni Antonio da Brescia","Artist
Giovanni Antonio da Brescia
Title
Four Children Playing, plate seven of Twelve Ornament Panels
Origin
Italy
Date
1500–1520
Medium
Engraving in black on grayish ivory laid paper
Dimensions
547 x 83 mm
Credit Line
Gift of Mr. and Mrs. Potter Palmer, Jr.
Reference Number
1937.106",https://www.artic.edu/artworks/23445/four-children-playing-plate-seven-of-twelve-ornament-panels
8702,"Bowl with Tree and Fish-Pond Motif, 13th/14th century, Islamic","Culture
Islamic
Title
Bowl with Tree and Fish-Pond Motif
Origin
Iran
Date
1201–1400
Medium
Fritware with in-glaze painting in blue and turquoise and overglaze painting in luster
Dimensions
22.2 x 9.5 cm (8 3/4 x 3 3/4 in.)
Credit Line
Gift of Emily Crane Chadbourne
Reference Number
1939.212",https://www.artic.edu/artworks/30186/bowl-with-tree-and-fish-pond-motif
8703,"Oscar Wilde and Whistler, 1894, Philip William May","Artist
Philip William May
Title
Oscar Wilde and Whistler
Origin
England
Date
1894
Medium
Pen and black ink, with black crayon and touches of blue crayon, on ivory laminate board
Inscriptions
Signed recto, upper right, in black ink: ""Phil May / 94;"" inscribed recto, at bottom, in black ink and graphite: "" 'That was an awfully [witty remark] good joke you made last/ night. I wish I [had made it.] could say it was mine.' / 'You will [underlined] my boy. You will [underlined].';"" inscribed and erased, lower right, in graphite: ""Same size underlined]""
Dimensions
354 × 255 mm (sheet)
Credit Line
Gift of Walter S. Brewster
Reference Number
1933.238",https://www.artic.edu/artworks/14393/oscar-wilde-and-whistler
8704,"Bathers in a Brook, n.d., Rodolphe Bresdin","Artist
Rodolphe Bresdin
Title
Bathers in a Brook
Origin
France
Date
1845–1885
Medium
Pen and black ink over graphite, on tan tracing paper, laid down on buff wove paper
Dimensions
114 × 173 mm
Credit Line
Print and Drawing Club Fund
Reference Number
1949.48",https://www.artic.edu/artworks/64457/bathers-in-a-brook
8705,"Women in Front of a Café, Evening, c. 1877, Hilaire Germain Edgar Degas","Artist
Hilaire Germain Edgar Degas
Title
Women in Front of a Café, Evening
Origin
France
Date
1872–1882
Medium
Monotype cognate on ivory wove paper laid down on ivory wove paper
Dimensions
270 × 298 mm (image/plate); 273 × 312 mm (primary support); 316 × 456 mm (secondary support)
Credit Line
Through prior bequest of Mr. and Mrs. Martin A. Ryerson Collection
Reference Number
1990.77.2",https://www.artic.edu/artworks/76043/women-in-front-of-a-cafe-evening
8706,"Bathsheba at the Bath, 1532, Heinrich Aldegrever","Artist
Heinrich Aldegrever
Title
Bathsheba at the Bath
Origin
Germany
Date
Made 1527–1537
Medium
Engraving in black on ivory laid paper
Dimensions
145 x 99 mm (image/plate/sheet)
Credit Line
Gift of Mr. and Mrs. Potter Palmer, Jr.
Reference Number
1919.2222",https://www.artic.edu/artworks/93524/bathsheba-at-the-bath
8707,"Woman with Tambourine, 1939, printed 1942, published 1943, Pablo Picasso","Artist
Pablo Picasso
Title
Woman with Tambourine
Origin
Spain
Date
1939
Medium
Aquatint and etching with scraping on copper in black on ivory wove paper
Dimensions
664 x 512 mm (image/plate); 765 x 569 mm (sheet)
Credit Line
Prints and Drawings Purchase Fund
Reference Number
1961.32
Copyright
© 2018 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/12867/woman-with-tambourine
8708,"Basket, 1780/90","Title
Basket
Origin
Staffordshire
Date
1780–1790
Medium
Lead-glazed earthenware (creamware)
Inscriptions
Mark: ""E. Mayer"" impressed; ""202"" painted in black.
Dimensions
7.3 x 19.7 cm (2 7/8 x 7 3/4 in.)
Credit Line
Gift of Mrs. Herbert L. Stern
Reference Number
1959.364",https://www.artic.edu/artworks/10551/basket
8709,"Kesa, late Edo period (1789–1868), mid–/late 19th century","Title
Kesa
Origin
Japan
Date
1850–1900
Dimensions
118.4 x 207 cm (46 5/8 x 81 1/2 in.)
Credit Line
Gift of J. S. Gillen
Reference Number
1959.143",https://www.artic.edu/artworks/9928/kesa
8710,"Bison at Maxwell Game Preserve, Roxbury, Kansas, December 1981, Terry Evans","Artist
Terry Evans
Title
Bison at Maxwell Game Preserve, Roxbury, Kansas
Origin
United States
Date
Made 1981
Medium
Chromogenic print; edition 8/15
Dimensions
48.3 × 48.3 cm (image); 61.1 × 50.8 cm (paper)
Credit Line
Gift of Ralph and Nancy Segall
Reference Number
2006.546
Copyright
© Terry Evans",https://www.artic.edu/artworks/184477/bison-at-maxwell-game-preserve-roxbury-kansas
