index,artwork_title,metadata,url
3750,"Breaking Waves, September Tide, 1901, Louis Auguste Lepère","Artist
Louis Auguste Lepère
Title
Breaking Waves, September Tide
Origin
France
Date
Made 1901
Medium
Woodcut from three blocks in water-based colors on cream laid paper
Dimensions
282 × 396 mm (image); 321 × 449 mm (sheet)
Credit Line
Gift of M. Knoedler and Company
Reference Number
1923.1841",https://www.artic.edu/artworks/11311/breaking-waves-september-tide
3751,"Spring Outing (Taqing), 1998, A Ge","Artist
A Ge
Title
Spring Outing (Taqing)
Origin
China
Date
Made 1998
Medium
Woodcut printed with oil-based ink over background printed with water-soluble ink
Dimensions
82.0 × 66.0 cm (32.3 × 26.0 in.)
Credit Line
Margaret Gentles Fund
Reference Number
2004.158",https://www.artic.edu/artworks/182783/spring-outing-taqing
3752,"Enjoying the Evening Cool near Ryogoku Bridge (Ryogoku bashi yusuzumi uki-e), c. 1740, Okumura Masanobu","Artist
Okumura Masanobu
Title
Enjoying the Evening Cool near Ryogoku Bridge (Ryogoku bashi yusuzumi uki-e)
Origin
Japan
Date
1735–1745
Medium
Hand-colored woodblock print; beni-e, horizontal o-oban
Dimensions
44.6 x 65.5 cm
Credit Line
Clarence Buckingham Collection
Reference Number
1932.1355",https://www.artic.edu/artworks/13690/enjoying-the-evening-cool-near-ryogoku-bridge-ryogoku-bashi-yusuzumi-uki-e
3753,"Still Life with Green Vase, c. 1902, Paula Modersohn-Becker","Artist
Paula Modersohn-Becker
Title
Still Life with Green Vase
Origin
Germany
Date
1900–1905
Medium
Oil on brown wood pulp board, varnished
Inscriptions
Inscribed verso in graphite: ""Paula Moderson 1900""
Dimensions
377 × 291 mm
Credit Line
Worcester Sketch Collection
Reference Number
1962.317",https://www.artic.edu/artworks/14310/still-life-with-green-vase
3754,"Balloons, from the series House Beautiful: Bringing the War Home, 1967–72, Martha Rosler","Artist
Martha Rosler
Title
Balloons, from the series House Beautiful: Bringing the War Home
Origin
United States
Date
1967–1972
Medium
Photomontage, edition ten of ten
Dimensions
61 x 50.8 cm (24 x 20 in.)
Credit Line
Through prior gift of Adeline Yates
Reference Number
2008.185.17
Copyright
© 1967-72 Martha Rosler.",https://www.artic.edu/artworks/195582/balloons-from-the-series-house-beautiful-bringing-the-war-home
3755,"Cape Split, Maine, 1941, John Marin","Artist
John Marin
Title
Cape Split, Maine
Origin
United States
Date
Made 1941
Medium
Watercolor with touches of blotting, and with graphite and black colored pencil, on lightweight (estimated), slightly textured, ivory wove paper (top, left and right edges trimmed), laid down on artists’ board faced with ivory wove paper, in original frame
Dimensions
392 x 521 mm; 553 x 732 mm (mount)
Credit Line
Olivia Shaler Swan Memorial Collection
Reference Number
1943.93
Copyright
© 2018 Estate of John Marin / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/46323/cape-split-maine
3756,"Prout’s Neck, Evening, c. 1894, Winslow Homer","Artist
Winslow Homer
Title
Prout's Neck, Evening
Origin
United States
Date
1894
Medium
Watercolor, with rewetting and blotting, over traces of graphite, on thick, rough-textured, ivory wove paper (top edge trimmed)
Inscriptions
Signed recto, lower right, in graphite: ""W.H."" Inscribed verso, center, in graphite: ""Prouts Neck, Evening""; center top edge, in graphite: ""4""; upper center, in blue pencil crossed out in graphite: ""No 7""
Dimensions
359 x 536 mm
Credit Line
Mr. and Mrs. Martin A. Ryerson Collection
Reference Number
1933.1249",https://www.artic.edu/artworks/16821/prout-s-neck-evening
3757,"A Child’s Grave, Hale County, Alabama, 1936, Walker Evans","Artist
Walker Evans
Title
A Child's Grave, Hale County, Alabama
Origin
United States
Date
Made 1936
Medium
Gelatin silver print
Inscriptions
Unmarked recto; verso unchecked
Dimensions
8.4 × 23.1 cm (image/paper)
Credit Line
Restricted gift of Lucia Woods Lindley and Daniel A. Lindley, Jr.
Reference Number
1987.235",https://www.artic.edu/artworks/69958/a-child-s-grave-hale-county-alabama
3758,"Arras, War Time, from the series Ruins of War, 1919, Frank Brangwyn","Artist
Frank Brangwyn
Title
Arras, War Time, from the series Ruins of War
Origin
England
Date
1919
Medium
Lithograph on paper
Dimensions
470 × 614 mm (image); 688 × 815 mm (sheet)
Credit Line
Gift of Mrs. John Jenkins
Reference Number
1923.166",https://www.artic.edu/artworks/8031/arras-war-time-from-the-series-ruins-of-war
3759,"Untitled (One Day This Kid…), 1990/91, David Wojnarowicz","Artist
David Wojnarowicz
Title
Untitled (One Day This Kid...)
Origin
United States
Date
1990–1991
Medium
Gelatin silver print; edition number four of ten
Dimensions
81.3 x 104 cm (32 x 41 in.)
Credit Line
Gift of Society for Contemporary Art through the Matching Grant Initiative
Reference Number
2002.77",https://www.artic.edu/artworks/159822/untitled-one-day-this-kid
