index,artwork_title,metadata,url
2900,"The Death of Procris, 1770, retouched 1803, Benjamin West","Artist
Benjamin West
Title
The Death of Procris
Origin
England
Date
1770
Medium
Oil on panel
Inscriptions
B. West / 1770 (lower left corner), Retouched. 1803. (along lower edge, left of center)
Dimensions
32.4 × 41.2 cm (12 3/4 × 16 1/4 in.)
Credit Line
Gift of William O. Cole
Reference Number
1900.445",https://www.artic.edu/artworks/57148/the-death-of-procris
2901,"Untitled (Devil), 1952, Pablo Picasso","Artist
Pablo Picasso
Title
Untitled (Devil)
Origin
Spain
Date
1952
Medium
Gouache on corrugated cardboard
Dimensions
1,295 × 305 mm
Credit Line
Lindy and Edwin Bergman Collection
Reference Number
2018.349
Copyright
© 2018 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/119169/untitled-devil
2902,"Untitled [night view, store front with pennants], 1955/56, W. Eugene Smith","Artist
W. Eugene Smith
Title
Untitled [night view, store front with pennants]
Origin
United States
Date
Made 1955–1956
Medium
Gelatin silver print, from ""Pittsburgh""
Dimensions
24.8 × 34.3 cm (image/paper); 50.7 × 40.5 cm (mount)
Credit Line
Photography Gallery Fund
Reference Number
1960.301",https://www.artic.edu/artworks/11996/untitled-night-view-store-front-with-pennants
2903,"Wall Drawing #63: A wall is divided into four horizontal parts. In the top row are four equal vertical divisions, each with lines in a different direction. In the second row, six double combinations; in the third row, four triple combinations; in the bottom row, all four combinations superimposed., 1971, Sol LeWitt","Artist
Sol LeWitt
Title
Wall Drawing #63: A wall is divided into four horizontal parts. In the top row are four equal vertical divisions, each with lines in a different direction. In the second row, six double combinations; in the third row, four triple combinations; in the bottom row, all four combinations superimposed.
Origin
United States
Date
1971
Medium
Black pencil
Dimensions
10 × 8 feet, variable
Credit Line
Gift of Stefan T. Edlis and Gael Neeson
Reference Number
1985.1064
Copyright
© 2008 The Estate of Sol LeWitt",https://www.artic.edu/artworks/105023/wall-drawing-63-a-wall-is-divided-into-four-horizontal-parts-in-the-top-row-are-four-equal-vertical-divisions-each-with-lines-in-a-different-direction-in-the-second-row-six-double-combinations-in-the-third-row-four-triple-combinations-in-the-bottom-row-all-four-combinations-superimposed
2904,"Scarf, 1965, Vasily Kandinsky","Artist
Vasily Kandinsky (Designer)
Title
Scarf
Origin
Lyon
Date
Made 1965
Medium
Silk, irregular interlacing plain weave variation; pairs of larger diameter warp inserted between warp groups; screen printed
Dimensions
86.4 x 86.9 cm (34 x 34 1/4 in.)
Credit Line
Gift of Leigh B. Block in memory of Mary Lasker Block
Reference Number
1981.111
Copyright
© 2018 Artists Rights Society (ARS), New York / ADAGP, Paris",https://www.artic.edu/artworks/61868/scarf
2905,"La Presa, 1952, Elizabeth Catlett","Artist
Elizabeth Catlett
Title
La Presa
Origin
United States
Date
1952
Medium
Linocut on gray laid paper
Dimensions
452 x 374 mm (image); 638 x 485 mm (sheet)
Credit Line
Restricted gift of The Leadership Advisory Committee
Reference Number
2005.144
Copyright
© 2019 Catlett Mora Family Trust / Licensed by VAGA at Artists Rights Society (ARS), NY",https://www.artic.edu/artworks/184344/la-presa
2906,"Dance Staff, Late 19th/early 20th century, Baule","Culture
Baule
Title
Dance Staff
Origin
Côte d'Ivoire
Date
1875–1925
Medium
Wood, kaolin, and pigment
Dimensions
H. 29.9 cm (11 3/4 in.)
Credit Line
Edward E. Ayer Endowment in memory of Charles L. Hutchinson
Reference Number
1960.803",https://www.artic.edu/artworks/12468/dance-staff
2907,"Virginia Interior, 1942, Jacob Lawrence","Artist
Jacob Lawrence
Title
Virginia Interior
Origin
United States
Date
1942
Medium
Gouache on ivory wove paper
Dimensions
560 x 584 mm
Credit Line
Mary and Earle Ludgin Collection
Reference Number
1981.1182
Copyright
© 2018 The Jacob and Gwendolyn Lawrence Foundation, Seattle / Artists Rights Society (ARS), New York",https://www.artic.edu/artworks/64383/virginia-interior
2908,"At the Hippodrome, 1915, Gifford Beal","Artist
Gifford Beal
Title
At the Hippodrome
Origin
United States
Date
1915
Medium
Oil on canvas
Inscriptions
Signed and dated lower center: Gifford Beal 15
Dimensions
88.6 × 118.8 cm (34 7/8 × 46 3/4 in.)
Credit Line
Mr. and Mrs. Martin A. Ryerson Collection
Reference Number
1933.1182",https://www.artic.edu/artworks/16649/at-the-hippodrome
2909,"Green Sea, 1976, Philip Guston","Artist
Philip Guston
Title
Green Sea
Origin
United States
Date
1976
Medium
Oil on canvas
Dimensions
177.8 x 294.6 cm (70 x 116 1/2 in.)
Credit Line
Restricted gift of Mrs. Frederic G. Pick; Grant J. Pick, Charles H. and Mary F.S. Worcester, and Twentieth-Century Discretionary funds; and anonymous gift
Reference Number
1985.1118
Copyright
© The Estate of Philip Guston",https://www.artic.edu/artworks/109692/green-sea
2910,"Streetwalker, 1906/07, Edward Hopper","Artist
Edward Hopper
Title
Streetwalker
Origin
United States
Date
Artist's working dates 1906–1907
Medium
Watercolor, with touches of gouache, over graphite, on cream wove paper
Dimensions
302 x 236 mm
Credit Line
Olivia Shaler Swan Memorial Collection
Reference Number
1933.488",https://www.artic.edu/artworks/14757/streetwalker
2911,"Flamborough Head, England, 1882, Winslow Homer","Artist
Winslow Homer
Title
Flamborough Head, England
Origin
United States
Date
1882
Medium
Graphite and opaque white watercolor on medium thick, slightly textured, tan laid paper with red and blue fibers
Inscriptions
Signed recto, lower left, in graphite: ""Winslow Homer 1882/Flamborough Head 1882""
Dimensions
452 x 609 mm
Credit Line
Mr. and Mrs. Martin A. Ryerson Collection
Reference Number
1933.1240",https://www.artic.edu/artworks/16791/flamborough-head-england
2912,"Nude No. 57, New York, 1949/50, printed 1949/50, Irving Penn","Artist
Irving Penn
Title
Nude No. 57, New York
Origin
United States
Date
Made 1949–1950
Medium
Gelatin silver print; edition of 8
Inscriptions
Inscribed verso: “REF. 14229”; inscribed verso: “E [in a circle]”; inscribed verso: “NUDE 57 [in a circle]”; inscribed verso: “19117P-43/SN465”; signed and stamped verso: “Irving Penn / PHOTOGRAPH BY IRVING PENN [in a circle]”; Stamped verso: “Copyright © 1980 by Irving Penn. May not be reproduced without written permission / of Irving Penn and/or the Condé Nast Publications Inc.”; stamped verso: “COPYRIGHT / NOT TO BE REPRODUCED WITHOUT / WRITTEN PERMISSION FROM / THE CONDE NAST PUBLICATIONS INC.”; stamped verso: “Photograph / by / PENN”; stamped and inscribed verso; “One of no more than 12 [crossed out] 8 (AS OF 1994) signed silver / prints of this negative. Each print / differs somewhat from the others. / Negative and print made 1949-1950. / I.P.”
Dimensions
39.6 × 37.4 cm (image); 55.6 × 40.3 cm (paper)
Credit Line
Gift of Irving Penn
Reference Number
1996.279
Copyright
Copyright The Irving Penn Foundation",https://www.artic.edu/artworks/144881/nude-no-57-new-york
