index,artwork_title,metadata,url
5450,"Untitled (E.O.W. Nude), 1961, Frank Helmuth Auerbach","Artist
Frank Helmuth Auerbach
Title
Untitled (E.O.W. Nude)
Origin
England
Date
1961
Medium
Charcoal and pastel, with stumping, erasing and scraping, on white wove paper
Dimensions
780 × 573 mm
Credit Line
Restricted gift of Mr. and Mrs. Willard Gidwitz
Reference Number
1993.17",https://www.artic.edu/artworks/120339/untitled-e-o-w-nude
5451,"Beach at Low Tide (Mouth of the River), 1869, Hilaire Germain Edgar Degas","Artist
Hilaire Germain Edgar Degas
Title
Beach at Low Tide (Mouth of the River)
Origin
France
Date
1869
Medium
Pastel on light brown wove paper
Inscriptions
Signed and dated, lower right, in graphite: “Degas 69”
Dimensions
232 × 307 mm
Credit Line
Regenstein Acquisition Fund
Reference Number
2013.164",https://www.artic.edu/artworks/218848/beach-at-low-tide-mouth-of-the-river
5452,"Kullervo Cursing, 1896, Axeli Gallen-Kallela","Artist
Axeli Gallen-Kallela
Title
Kullervo Cursing
Origin
Finland
Date
Made 1896
Medium
Etching in black on cream wove paper
Dimensions
219 × 117 mm (image); 225 × 123 mm (plate); 441 × 350 mm (sheet)
Credit Line
The Avery Fund
Reference Number
1924.125",https://www.artic.edu/artworks/11716/kullervo-cursing
5453,"Stouffer’s Restaurant, Chicago, 1980, Thomas Frederick Arndt","Artist
Thomas Frederick Arndt
Title
Stouffer's Restaurant, Chicago
Origin
United States
Date
Made 1980
Medium
Gelatin silver print
Dimensions
36.1 × 54.7 cm (image); 50.4 × 60.8 cm (paper)
Credit Line
National Endowment for the Arts Museum Purchase Grant
Reference Number
1989.105",https://www.artic.edu/artworks/109488/stouffer-s-restaurant-chicago
5454,"Drachm (Coin) Depicting the Gorgon Medusa, 411/356 BC, Ancient Greek","Culture
Ancient Greek
Title
Drachm (Coin) Depicting the Gorgon Medusa
Origin
Neapolis
Date
Struck 411 BC–356 BC
Medium
Silver
Inscriptions
Reverse: Ν Ε Ο Π ""Neop[oliton]""
Dimensions
Diam. 1.5 cm; 3.71 g
Credit Line
Gift of Martin A. Ryerson
Reference Number
1922.4922",https://www.artic.edu/artworks/5758/drachm-coin-depicting-the-gorgon-medusa
5455,"Nose Ring (Nath), 19th century","Title
Nose Ring (Nath)
Origin
India
Date
1801–1900
Medium
Gold, pearls, diamonds, and rubies
Dimensions
Ring: 8 x 7.2 x 0.7 cm (3 1/8 x 2 7/8 x 1/4 in.); length with chain: 21.9 cm (8 9/16 in.)
Credit Line
Gift of Mr. and Mrs. Samuel M. Nickerson
Reference Number
1900.854",https://www.artic.edu/artworks/57462/nose-ring-nath
5456,"La Place S.Jacques, Dieppe, 1900, Walter Richard Sickert","Artist
Walter Richard Sickert
Title
La Place S.Jacques, Dieppe
Origin
England
Date
1900
Medium
Charcoal with brush and watercolor on tan wove paper, laid down on ivory Japanese paper
Dimensions
232 × 323 mm
Credit Line
Gift of Robert Allerton
Reference Number
1922.5580",https://www.artic.edu/artworks/7322/la-place-s-jacques-dieppe
5457,"Minakuchi: The Beautiful Pine Trees at Mount Hiramatsu (Minakuchi, Hiramatsuyama bisho)—No. 51, from the series “Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),” also known as the Reisho Tokaido, c. 1847/52, Utagawa Hiroshige","Artist
Utagawa Hiroshige
Title
Minakuchi: The Beautiful Pine Trees at Mount Hiramatsu (Minakuchi, Hiramatsuyama bisho)—No. 51, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi),"" also known as the Reisho Tokaido
Origin
Japan
Date
1842–1857
Medium
Color woodblock print; oban
Dimensions
21.7 x 34.3 cm (8 1/2 x 13 1/2 in.)
Credit Line
Gift of Mr. and Mrs. Harold G. Henderson
Reference Number
1963.698",https://www.artic.edu/artworks/18347/minakuchi-the-beautiful-pine-trees-at-mount-hiramatsu-minakuchi-hiramatsuyama-bisho-no-51-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi-also-known-as-the-reisho-tokaido
5458,"Plate, from Truisms, 1977–79, Jenny Holzer","Artist
Jenny Holzer
Title
Plate, from Truisms
Origin
United States
Date
1977–1979
Medium
Lithograph on off-white wove paper
Dimensions
884 x 580 mm
Credit Line
Margaret Fisher Endowment Fund
Reference Number
2008.549.1
Copyright
© 1977-79 Jenny Holzer.",https://www.artic.edu/artworks/196027/plate-from-truisms
5459,"Hecta (Coin) Depicting the Goddess Demeter, 400/350 BC, Ancient Greek","Culture
Ancient Greek
Title
Hecta (Coin) Depicting the Goddess Demeter
Origin
Greece
Date
Struck 400 BC–350 BC
Medium
Electrum
Dimensions
Diam. 1.1 cm; 2.54 g
Credit Line
Gift of Martin A. Ryerson
Reference Number
1922.4926",https://www.artic.edu/artworks/5770/hecta-coin-depicting-the-goddess-demeter
5460,"Road to Cavalry, c. 1585, Leandro Bassano","Artist
Leandro Bassano
Title
Road to Cavalry
Origin
Italy
Date
1585
Medium
Black chalk and charcoal heightened with white chalk, on tan laid paper, laid down on cream wove board
Dimensions
422 × 309 mm
Credit Line
The Leonora Hall Gurley Memorial Collection
Reference Number
1922.5387",https://www.artic.edu/artworks/6811/road-to-cavalry
5461,"Panel, 1675/1700","Title
Panel
Origin
England
Date
Made 1675–1700
Medium
Linen and cotton, weft-float faced twill weave; embroidered with wool yarns in chain, detached chain, satin, single back, and stem stitches; French knots; edged with wool, twill woven tape
Dimensions
225.8 × 106.8 cm (89 × 42 in.)
Credit Line
Restricted gift of Mrs. Howell B. Erminger, Jr.
Reference Number
1964.187",https://www.artic.edu/artworks/20518/panel
5462,"Book of Hours for the Use of Limoges, 1480/1500 (late 15th century binding), Master of Catherine Gentille","Artist
Master of Catherine Gentille
Title
Book of Hours for the Use of Limoges
Origin
France
Date
1475–1500
Medium
Manuscript with 182 folios, 11 miniatures, 15 historiated initials and other decorations in tempera, gold leaf and colored inks, and littera textualis inscriptions in Latin and French, in light black ink, ruled in red, on parchment, bound in leather stamped with various designs
Dimensions
150 × 80 mm (images, average); 215 × 140 mm (sheets, average); 41 mm thick (book)
Credit Line
Anonymous gift
Reference Number
1915.540",https://www.artic.edu/artworks/71521/book-of-hours-for-the-use-of-limoges
5463,"Portrait of a Poet, Inner Image, 1947, Onchi Koshiro","Artist
Onchi Koshiro
Title
Portrait of a Poet, Inner Image
Origin
Japan
Date
1947
Medium
Color woodblock print
Dimensions
31.4 x 26.0 cm
Credit Line
Gift of Oliver Statler
Reference Number
1962.1008",https://www.artic.edu/artworks/15834/portrait-of-a-poet-inner-image
5464,"Captain John Garish, 1737, John Smibert","Artist
John Smibert
Title
Captain John Garish
Origin
United States
Date
1737
Medium
Oil on canvas
Dimensions
75.9 × 62.6 cm (29 7/8 × 24 5/8 in.)
Credit Line
Gift of Barrett Wendell Jr.
Reference Number
1959.517",https://www.artic.edu/artworks/11025/captain-john-garish
5465,"Waiting, c. 1879, Hilaire Germain Edgar Degas","Artist
Hilaire Germain Edgar Degas
Title
Waiting
Origin
France
Date
1874–1884
Medium
Monotype in blackish-brown ink on grayish-ivory china paper
Dimensions
119 × 161 mm (image/plate); 164 × 189 mm (sheet)
Credit Line
Gift of Mrs. Charles F. Glore
Reference Number
1958.11",https://www.artic.edu/artworks/7111/waiting
5466,"Tureen and Stand, 1773/74, François-Thomas Germain","Artist
François-Thomas Germain
Title
Tureen and Stand
Origin
France
Date
1773–1774
Medium
Silver
Inscriptions
Mark: JF surmounted by tower, dexter female head, A,K, lobed flower. Lid - A crowned, K crowned; Tureen - A crowned, maker's mark and, n rim, two discharge marks; Stand - A crowned K crowned (3 times), maker's mark (3 times), rosette, and, on rim, discharge mark; Inventory numbers: lid and stand: ""No. 3.29 and 3.30""; tureen and liner: ""No. 2.29 and 57.30""
Dimensions
Overall: H. 34.3 cm (13 3/4 in.); Diam. 49.2 cm (19 3/8 in.) Tureen: 28.6 × 42.6 × 29.2 (11 1/4 × 16 3/4 × 11 1/2 in.)
Credit Line
Buckingham Fund
Reference Number
1958.510a-b",https://www.artic.edu/artworks/8578/tureen-and-stand
5467,"Joseph Gerrish, 1770, John Singleton Copley","Artist
John Singleton Copley
Title
Joseph Gerrish
Origin
United States
Date
1770
Medium
Oil on canvas
Dimensions
82.6 × 63.5 cm (32 1/2 × 25 in.)
Credit Line
Gift of the Estate of Adela Barrett
Reference Number
1957.564",https://www.artic.edu/artworks/6835/joseph-gerrish
5468,"Rysdyk’s Hambletonian, after 1876, Artist unknown","Artist
Artist unknown
Title
Rysdyk's Hambletonian
Origin
United States
Date
1876–1950
Medium
Oil on canvas
Dimensions
63.5 × 76.2 cm (25 × 30 in.)
Credit Line
Gift of Mrs. Rudyard Boulton
Reference Number
1950.1358",https://www.artic.edu/artworks/72363/rysdyk-s-hambletonian
